# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 41
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.7222,-0.3230
000002.jpg,L,0.7222,-0.3230
000003.jpg,L,0.7222,-0.3230
000004.jpg,L,0.7222,-0.3230
000005.jpg,L,0.7222,-0.3230
000006.jpg,L,0.7222,-0.3230
000007.jpg,L,0.7222,-0.3230
000008.jpg,L,0.7222,-0.3230
000009.jpg,L,0.7222,-0.3230
000010.jpg,L,0.7222,-0.3230
000011.jpg,L,0.7222,-0.3230
000012.jpg,L,0.7222,-0.3230
000013.jpg,L,0.7222,-0.3230
000014.jpg,L,0.7222,-0.3230
000015.jpg,L,0.7222,-0.3230
000016.jpg,L,0.7222,-0.3230
000017.jpg,L,0.7222,-0.3230
000018.jpg,L,0.7222,-0.3230
000019.jpg,L,0.7222,-0.3230
000020.jpg,L,0.7222,-0.3230
000021.jpg,L,0.7222,-0.3230
000022.jpg,L,0.7222,-0.3230
000023.jpg,L,0.7222,-0.3230
000024.jpg,L,0.7222,-0.3230
000025.jpg,L,0.7222,-0.3230
000026.jpg,L,0.7222,-0.3230
000027.jpg,L,0.7222,-0.3230
000028.jpg,L,0.7222,-0.3230
000029.jpg,L,0.7222,-0.3230
000030.jpg,L,0.7222,-0.3230
000031.jpg,L,0.7222,-0.3230
000032.jpg,L,0.7222,-0.3230
000033.jpg,L,0.7222,-0.3230
000034.jpg,L,0.7222,-0.3230
000035.jpg,L,0.7222,-0.3230
000036.jpg,L,0.7222,-0.3230
000037.jpg,L,0.7222,-0.3230
000038.jpg,L,0.7222,-0.3230
000039.jpg,L,0.7222,-0.3230
000040.jpg,L,0.7222,-0.3230
000041.jpg,L,0.7222,-0.3230
000042.jpg,L,0.7222,-0.3230
000043.jpg,L,0.7222,-0.3230
000044.jpg,L,0.7222,-0.3230
000045.jpg,L,0.7222,-0.3230
000046.jpg,L,0.7222,-0.3230
000047.jpg,L,0.7222,-0.3230
000048.jpg,L,0.7222,-0.3230
000049.jpg,L,0.7222,-0.3230
000050.jpg,L,0.7222,-0.3230
000051.jpg,L,0.7222,-0.3230
000052.jpg,L,0.7222,-0.3230
000053.jpg,L,0.7222,-0.3230
000054.jpg,L,0.7222,-0.3230
000055.jpg,L,0.7222,-0.3230
000056.jpg,L,0.7222,-0.3230
000057.jpg,L,0.7222,-0.3230
000058.jpg,L,0.7222,-0.3230
000059.jpg,L,0.7222,-0.3230
000060.jpg,L,0.7222,-0.3230
000061.jpg,L,0.7222,-0.3230
000062.jpg,L,0.7222,-0.3230
000063.jpg,L,0.7222,-0.3230
000064.jpg,L,0.7222,-0.3230
000065.jpg,L,0.7222,-0.3230
000066.jpg,L,0.7222,-0.3230
000067.jpg,L,0.7222,-0.3230
000068.jpg,L,0.7222,-0.3230
000069.jpg,L,0.7222,-0.3230
000070.jpg,L,0.7222,-0.3230
000071.jpg,L,0.7222,-0.3230
000072.jpg,L,0.7222,-0.3230
000073.jpg,L,0.7222,-0.3230
000074.jpg,L,0.7222,-0.3230
000075.jpg,L,0.7222,-0.3230
000076.jpg,L,0.7222,-0.3230
000077.jpg,L,0.7222,-0.3230
000078.jpg,L,0.7222,-0.3230
000079.jpg,L,0.7222,-0.3230
000080.jpg,L,0.7222,-0.3230
000081.jpg,L,0.7222,-0.3230
000082.jpg,L,0.7222,-0.3230
000083.jpg,L,0.7222,-0.3230
000084.jpg,L,0.7222,-0.3230
000085.jpg,L,0.7222,-0.3230
000086.jpg,L,0.7222,-0.3230
000087.jpg,L,0.7222,-0.3230
000088.jpg,L,0.7222,-0.3230
000089.jpg,L,0.7222,-0.3230
000090.jpg,L,0.7222,-0.3230
000091.jpg,L,0.7222,-0.3230
000092.jpg,L,0.7222,-0.3230
000093.jpg,L,0.7222,-0.3230
000094.jpg,L,0.7222,-0.3230
000095.jpg,L,0.7222,-0.3230
000096.jpg,L,0.7222,-0.3230
000097.jpg,L,0.7222,-0.3230
000098.jpg,L,0.7222,-0.3230
000099.jpg,L,0.7222,-0.3230
000100.jpg,L,0.7222,-0.3230
000101.jpg,L,0.7222,-0.3230
000102.jpg,L,0.7222,-0.3230
000103.jpg,L,0.7222,-0.3230
000104.jpg,L,0.7222,-0.3230
000105.jpg,L,0.7222,-0.3230
000106.jpg,L,0.7222,-0.3230
000107.jpg,L,0.7222,-0.3230
000108.jpg,L,0.7222,-0.3230
000109.jpg,L,0.7222,-0.3230
000110.jpg,L,0.7222,-0.3230
000111.jpg,L,0.7222,-0.3230
000112.jpg,L,0.7222,-0.3230
000113.jpg,L,0.7222,-0.3230
000114.jpg,L,0.7222,-0.3230
000115.jpg,L,0.7222,-0.3230
000116.jpg,L,0.7222,-0.3230
000117.jpg,L,0.7222,-0.3230
000118.jpg,L,0.7222,-0.3230
000119.jpg,L,0.7222,-0.3230
000120.jpg,L,0.7222,-0.3230
000121.jpg,L,0.7222,-0.3230
000122.jpg,L,0.7222,-0.3230
000123.jpg,L,0.7222,-0.3230
000124.jpg,L,0.7222,-0.3230
000125.jpg,L,0.7222,-0.3230
000126.jpg,L,0.7222,-0.3230
000127.jpg,L,0.7222,-0.3230
000128.jpg,L,0.7222,-0.3230
000129.jpg,L,0.7222,-0.3230
000130.jpg,L,0.7222,-0.3230
000131.jpg,L,0.7222,-0.3230
