# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 23
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.3127,0.7618
000002.jpg,L,0.3127,0.7618
000003.jpg,L,0.3127,0.7618
000004.jpg,L,0.3127,0.7618
000005.jpg,L,0.3127,0.7618
000006.jpg,L,0.3127,0.7618
000007.jpg,L,0.3127,0.7618
000008.jpg,L,0.3127,0.7618
000009.jpg,L,0.3127,0.7618
000010.jpg,L,0.3127,0.7618
000011.jpg,L,0.3127,0.7618
000012.jpg,L,0.3127,0.7618
000013.jpg,L,0.3127,0.7618
000014.jpg,L,0.3127,0.7618
000015.jpg,L,0.3127,0.7618
000016.jpg,L,0.3127,0.7618
000017.jpg,L,0.3127,0.7618
000018.jpg,L,0.3127,0.7618
000019.jpg,L,0.3127,0.7618
000020.jpg,L,0.3127,0.7618
000021.jpg,L,0.3127,0.7618
000022.jpg,L,0.3127,0.7618
000023.jpg,L,0.3127,0.7618
000024.jpg,L,0.3127,0.7618
000025.jpg,L,0.3127,0.7618
000026.jpg,L,0.3127,0.7618
000027.jpg,L,0.3127,0.7618
000028.jpg,L,0.3127,0.7618
000029.jpg,L,0.3127,0.7618
000030.jpg,L,0.3127,0.7618
000031.jpg,L,0.3127,0.7618
000032.jpg,L,0.3127,0.7618
000033.jpg,L,0.3127,0.7618
000034.jpg,L,0.3127,0.7618
000035.jpg,L,0.3127,0.7618
000036.jpg,L,0.3127,0.7618
000037.jpg,L,0.3127,0.7618
000038.jpg,L,0.3127,0.7618
000039.jpg,L,0.3127,0.7618
000040.jpg,L,0.3127,0.7618
000041.jpg,L,0.3127,0.7618
000042.jpg,L,0.3127,0.7618
000043.jpg,L,0.3127,0.7618
000044.jpg,L,0.3127,0.7618
000045.jpg,L,0.3127,0.7618
000046.jpg,L,0.3127,0.7618
000047.jpg,L,0.3127,0.7618
000048.jpg,L,0.3127,0.7618
000049.jpg,L,0.3127,0.7618
000050.jpg,L,0.3127,0.7618
000051.jpg,L,0.3127,0.7618
000052.jpg,L,0.3127,0.7618
000053.jpg,L,0.3127,0.7618
000054.jpg,L,0.3127,0.7618
000055.jpg,L,0.3127,0.7618
000056.jpg,L,0.3127,0.7618
000057.jpg,L,0.3127,0.7618
000058.jpg,L,0.3127,0.7618
000059.jpg,L,0.3127,0.7618
000060.jpg,L,0.3127,0.7618
000061.jpg,L,0.3127,0.7618
000062.jpg,L,0.3127,0.7618
000063.jpg,L,0.3127,0.7618
000064.jpg,L,0.3127,0.7618
000065.jpg,L,0.3127,0.7618
000066.jpg,L,0.3127,0.7618
000067.jpg,L,0.3127,0.7618
000068.jpg,L,0.3127,0.7618
000069.jpg,L,0.3127,0.7618
000070.jpg,L,0.3127,0.7618
000071.jpg,L,0.3127,0.7618
000072.jpg,L,0.3127,0.7618
000073.jpg,L,0.3127,0.7618
000074.jpg,L,0.3127,0.7618
000075.jpg,L,0.3127,0.7618
000076.jpg,L,0.3127,0.7618
000077.jpg,L,0.3127,0.7618
000078.jpg,L,0.3127,0.7618
000079.jpg,L,0.3127,0.7618
000080.jpg,L,0.3127,0.7618
000081.jpg,L,0.3127,0.7618
000082.jpg,L,0.3127,0.7618
000083.jpg,L,0.3127,0.7618
000084.jpg,L,0.3127,0.7618
000085.jpg,L,0.3127,0.7618
000086.jpg,L,0.3127,0.7618
000087.jpg,L,0.3127,0.7618
000088.jpg,L,0.3127,0.7618
000089.jpg,L,0.3127,0.7618
000090.jpg,L,0.3127,0.7618
000091.jpg,L,0.3127,0.7618
000092.jpg,L,0.3127,0.7618
000093.jpg,L,0.3127,0.7618
000094.jpg,L,0.3127,0.7618
000095.jpg,L,0.3127,0.7618
000096.jpg,L,0.3127,0.7618
000097.jpg,L,0.3127,0.7618
000098.jpg,L,0.3127,0.7618
000099.jpg,L,0.3127,0.7618
000100.jpg,L,0.3127,0.7618
000101.jpg,L,0.3127,0.7618
000102.jpg,L,0.3127,0.7618
000103.jpg,L,0.3127,0.7618
000104.jpg,L,0.3127,0.7618
000105.jpg,L,0.3127,0.7618
000106.jpg,L,0.3127,0.7618
000107.jpg,L,0.3127,0.7618
000108.jpg,L,0.3127,0.7618
000109.jpg,L,0.3127,0.7618
000110.jpg,L,0.3127,0.7618
000111.jpg,L,0.3127,0.7618
000112.jpg,L,0.3127,0.7618
000113.jpg,L,0.3127,0.7618
000114.jpg,L,0.3127,0.7618
000115.jpg,L,0.3127,0.7618
000116.jpg,L,0.3127,0.7618
000117.jpg,L,0.3127,0.7618
000118.jpg,L,0.3127,0.7618
000119.jpg,L,0.3127,0.7618
000120.jpg,L,0.3127,0.7618
000121.jpg,L,0.3127,0.7618
000122.jpg,L,0.3127,0.7618
000123.jpg,L,0.3127,0.7618
000124.jpg,L,0.3127,0.7618
000125.jpg,L,0.3127,0.7618
000126.jpg,L,0.3127,0.7618
000127.jpg,L,0.3127,0.7618
000128.jpg,L,0.3127,0.7618
000129.jpg,L,0.3127,0.7618
000130.jpg,L,0.3127,0.7618
000131.jpg,L,0.3127,0.7618
000132.jpg,L,0.3127,0.7618
000133.jpg,L,0.3127,0.7618
000134.jpg,L,0.3127,0.7618
000135.jpg,L,0.3127,0.7618
000136.jpg,L,0.3127,0.7618
000137.jpg,L,0.3127,0.7618
000138.jpg,L,0.3127,0.7618
000139.jpg,L,0.3127,0.7618
000140.jpg,L,0.3127,0.7618
000141.jpg,L,0.3127,0.7618
000142.jpg,L,0.3127,0.7618
000143.jpg,L,0.3127,0.7618
000144.jpg,L,0.3127,0.7618
000145.jpg,L,0.3127,0.7618
000146.jpg,L,0.3127,0.7618
000147.jpg,L,0.3127,0.7618
000148.jpg,L,0.3127,0.7618
000149.jpg,L,0.3127,0.7618
000150.jpg,L,0.3127,0.7618
000151.jpg,L,0.3127,0.7618
000152.jpg,L,0.3127,0.7618
000153.jpg,L,0.3127,0.7618
000154.jpg,L,0.3127,0.7618
000155.jpg,L,0.3127,0.7618
000156.jpg,L,0.3127,0.7618
000157.jpg,L,0.3127,0.7618
000158.jpg,L,0.3127,0.7618
000159.jpg,L,0.3127,0.7618
000160.jpg,L,0.3127,0.7618
000161.jpg,L,0.3127,0.7618
000162.jpg,L,0.3127,0.7618
000163.jpg,L,0.3127,0.7618
000164.jpg,L,0.3127,0.7618
000165.jpg,L,0.3127,0.7618
000166.jpg,L,0.3127,0.7618
000167.jpg,L,0.3127,0.7618
000168.jpg,L,0.3127,0.7618
000169.jpg,L,0.3127,0.7618
000170.jpg,L,0.3127,0.7618
000171.jpg,L,0.3127,0.7618
000172.jpg,L,0.3127,0.7618
000173.jpg,L,0.3127,0.7618
000174.jpg,L,0.3127,0.7618
000175.jpg,L,0.3127,0.7618
000176.jpg,L,0.3127,0.7618
000177.jpg,L,0.3127,0.7618
000178.jpg,L,0.3127,0.7618
000179.jpg,L,0.3127,0.7618
000180.jpg,R,0.3127,0.7618
000181.jpg,R,0.3127,0.7618
000182.jpg,R,0.3127,0.7618
000183.jpg,R,0.3127,0.7618
000184.jpg,R,0.3127,0.7618
000185.jpg,R,0.3127,0.7618
000186.jpg,R,0.3127,0.7618
000187.jpg,R,0.3127,0.7618
000188.jpg,R,0.3127,0.7618
