# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 24
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.6686,-0.3765
000002.jpg,L,0.6686,-0.3765
000003.jpg,L,0.6686,-0.3765
000004.jpg,L,0.6686,-0.3765
000005.jpg,L,0.6686,-0.3765
000006.jpg,L,0.6686,-0.3765
000007.jpg,L,0.6686,-0.3765
000008.jpg,L,0.6686,-0.3765
000009.jpg,L,0.6686,-0.3765
000010.jpg,L,0.6686,-0.3765
000011.jpg,L,0.6686,-0.3765
000012.jpg,L,0.6686,-0.3765
000013.jpg,L,0.6686,-0.3765
000014.jpg,L,0.6686,-0.3765
000015.jpg,L,0.6686,-0.3765
000016.jpg,L,0.6686,-0.3765
000017.jpg,L,0.6686,-0.3765
000018.jpg,L,0.6686,-0.3765
000019.jpg,L,0.6686,-0.3765
000020.jpg,L,0.6686,-0.3765
000021.jpg,L,0.6686,-0.3765
000022.jpg,L,0.6686,-0.3765
000023.jpg,L,0.6686,-0.3765
000024.jpg,L,0.6686,-0.3765
000025.jpg,L,0.6686,-0.3765
000026.jpg,L,0.6686,-0.3765
000027.jpg,L,0.6686,-0.3765
000028.jpg,L,0.6686,-0.3765
000029.jpg,L,0.6686,-0.3765
000030.jpg,L,0.6686,-0.3765
000031.jpg,L,0.6686,-0.3765
000032.jpg,L,0.6686,-0.3765
000033.jpg,L,0.6686,-0.3765
000034.jpg,L,0.6686,-0.3765
000035.jpg,L,0.6686,-0.3765
000036.jpg,L,0.6686,-0.3765
000037.jpg,L,0.6686,-0.3765
000038.jpg,L,0.6686,-0.3765
000039.jpg,L,0.6686,-0.3765
000040.jpg,L,0.6686,-0.3765
000041.jpg,L,0.6686,-0.3765
000042.jpg,L,0.6686,-0.3765
000043.jpg,L,0.6686,-0.3765
000044.jpg,L,0.6686,-0.3765
000045.jpg,L,0.6686,-0.3765
000046.jpg,L,0.6686,-0.3765
000047.jpg,L,0.6686,-0.3765
000048.jpg,L,0.6686,-0.3765
000049.jpg,L,0.6686,-0.3765
000050.jpg,L,0.6686,-0.3765
000051.jpg,L,0.6686,-0.3765
000052.jpg,L,0.6686,-0.3765
000053.jpg,L,0.6686,-0.3765
000054.jpg,L,0.6686,-0.3765
000055.jpg,L,0.6686,-0.3765
000056.jpg,L,0.6686,-0.3765
000057.jpg,L,0.6686,-0.3765
000058.jpg,L,0.6686,-0.3765
000059.jpg,L,0.6686,-0.3765
000060.jpg,L,0.6686,-0.3765
000061.jpg,L,0.6686,-0.3765
000062.jpg,L,0.6686,-0.3765
000063.jpg,L,0.6686,-0.3765
000064.jpg,L,0.6686,-0.3765
000065.jpg,L,0.6686,-0.3765
000066.jpg,L,0.6686,-0.3765
000067.jpg,L,0.6686,-0.3765
000068.jpg,L,0.6686,-0.3765
000069.jpg,L,0.6686,-0.3765
000070.jpg,L,0.6686,-0.3765
000071.jpg,L,0.6686,-0.3765
000072.jpg,L,0.6686,-0.3765
000073.jpg,L,0.6686,-0.3765
000074.jpg,L,0.6686,-0.3765
000075.jpg,L,0.6686,-0.3765
000076.jpg,L,0.6686,-0.3765
000077.jpg,L,0.6686,-0.3765
000078.jpg,L,0.6686,-0.3765
000079.jpg,L,0.6686,-0.3765
000080.jpg,L,0.6686,-0.3765
000081.jpg,L,0.6686,-0.3765
000082.jpg,L,0.6686,-0.3765
000083.jpg,L,0.6686,-0.3765
000084.jpg,L,0.6686,-0.3765
000085.jpg,L,0.6686,-0.3765
000086.jpg,L,0.6686,-0.3765
000087.jpg,L,0.6686,-0.3765
000088.jpg,L,0.6686,-0.3765
000089.jpg,L,0.6686,-0.3765
000090.jpg,L,0.6686,-0.3765
000091.jpg,L,0.6686,-0.3765
000092.jpg,L,0.6686,-0.3765
000093.jpg,L,0.6686,-0.3765
000094.jpg,L,0.6686,-0.3765
000095.jpg,L,0.6686,-0.3765
000096.jpg,L,0.6686,-0.3765
000097.jpg,L,0.6686,-0.3765
000098.jpg,L,0.6686,-0.3765
000099.jpg,L,0.6686,-0.3765
000100.jpg,L,0.6686,-0.3765
000101.jpg,L,0.6686,-0.3765
000102.jpg,L,0.6686,-0.3765
000103.jpg,L,0.6686,-0.3765
000104.jpg,L,0.6686,-0.3765
000105.jpg,L,0.6686,-0.3765
000106.jpg,L,0.6686,-0.3765
000107.jpg,L,0.6686,-0.3765
000108.jpg,L,0.6686,-0.3765
000109.jpg,L,0.6686,-0.3765
000110.jpg,L,0.6686,-0.3765
000111.jpg,L,0.6686,-0.3765
000112.jpg,L,0.6686,-0.3765
000113.jpg,L,0.6686,-0.3765
000114.jpg,L,0.6686,-0.3765
000115.jpg,L,0.6686,-0.3765
000116.jpg,L,0.6686,-0.3765
000117.jpg,L,0.6686,-0.3765
000118.jpg,L,0.6686,-0.3765
000119.jpg,L,0.6686,-0.3765
000120.jpg,L,0.6686,-0.3765
000121.jpg,L,0.6686,-0.3765
000122.jpg,L,0.6686,-0.3765
000123.jpg,L,0.6686,-0.3765
000124.jpg,L,0.6686,-0.3765
000125.jpg,L,0.6686,-0.3765
000126.jpg,L,0.6686,-0.3765
000127.jpg,L,0.6686,-0.3765
000128.jpg,L,0.6686,-0.3765
000129.jpg,L,0.6686,-0.3765
000130.jpg,L,0.6686,-0.3765
000131.jpg,L,0.6686,-0.3765
000132.jpg,L,0.6686,-0.3765
000133.jpg,L,0.6686,-0.3765
000134.jpg,L,0.6686,-0.3765
000135.jpg,L,0.6686,-0.3765
000136.jpg,L,0.6686,-0.3765
000137.jpg,L,0.6686,-0.3765
000138.jpg,L,0.6686,-0.3765
000139.jpg,L,0.6686,-0.3765
000140.jpg,L,0.6686,-0.3765
000141.jpg,L,0.6686,-0.3765
000142.jpg,L,0.6686,-0.3765
000143.jpg,L,0.6686,-0.3765
000144.jpg,L,0.6686,-0.3765
000145.jpg,L,0.6686,-0.3765
000146.jpg,L,0.6686,-0.3765
000147.jpg,L,0.6686,-0.3765
000148.jpg,L,0.6686,-0.3765
000149.jpg,L,0.6686,-0.3765
000150.jpg,L,0.6686,-0.3765
000151.jpg,L,0.6686,-0.3765
000152.jpg,L,0.6686,-0.3765
000153.jpg,L,0.6686,-0.3765
000154.jpg,L,0.6686,-0.3765
000155.jpg,L,0.6686,-0.3765
000156.jpg,L,0.6686,-0.3765
000157.jpg,L,0.6686,-0.3765
000158.jpg,L,0.6686,-0.3765
000159.jpg,L,0.6686,-0.3765
000160.jpg,L,0.6686,-0.3765
000161.jpg,L,0.6686,-0.3765
000162.jpg,L,0.6686,-0.3765
000163.jpg,L,0.6686,-0.3765
000164.jpg,L,0.6686,-0.3765
000165.jpg,L,0.6686,-0.3765
000166.jpg,L,0.6686,-0.3765
000167.jpg,L,0.6686,-0.3765
000168.jpg,L,0.6686,-0.3765
000169.jpg,L,0.6686,-0.3765
000170.jpg,L,0.6686,-0.3765
000171.jpg,L,0.6686,-0.3765
000172.jpg,L,0.6686,-0.3765
000173.jpg,L,0.6686,-0.3765
000174.jpg,L,0.6686,-0.3765
000175.jpg,L,0.6686,-0.3765
000176.jpg,L,0.6686,-0.3765
000177.jpg,L,0.6686,-0.3765
000178.jpg,L,0.6686,-0.3765
000179.jpg,L,0.6686,-0.3765
000180.jpg,R,0.6686,-0.3765
000181.jpg,R,0.6686,-0.3765
000182.jpg,R,0.6686,-0.3765
000183.jpg,R,0.6686,-0.3765
000184.jpg,R,0.6686,-0.3765
000185.jpg,R,0.6686,-0.3765
000186.jpg,R,0.6686,-0.3765
000187.jpg,R,0.6686,-0.3765
000188.jpg,R,0.6686,-0.3765
000189.jpg,R,0.6686,-0.3765
000190.jpg,R,0.6686,-0.3765
000191.jpg,R,0.6686,-0.3765
000192.jpg,R,0.6686,-0.3765
000193.jpg,R,0.6686,-0.3765
000194.jpg,R,0.6686,-0.3765
000195.jpg,R,0.6686,-0.3765
000196.jpg,R,0.6686,-0.3765
000197.jpg,R,0.6686,-0.3765
000198.jpg,R,0.6686,-0.3765
000199.jpg,R,0.6686,-0.3765
000200.jpg,R,0.6686,-0.3765
000201.jpg,R,0.6686,-0.3765
000202.jpg,R,0.6686,-0.3765
000203.jpg,R,0.6686,-0.3765
000204.jpg,R,0.6686,-0.3765
000205.jpg,R,0.6686,-0.3765
000206.jpg,R,0.6686,-0.3765
000207.jpg,R,0.6686,-0.3765
000208.jpg,R,0.6686,-0.3765
000209.jpg,R,0.6686,-0.3765
000210.jpg,R,0.6686,-0.3765
000211.jpg,R,0.6686,-0.3765
000212.jpg,R,0.6686,-0.3765
000213.jpg,R,0.6686,-0.3765
000214.jpg,R,0.6686,-0.3765
000215.jpg,R,0.6686,-0.3765
000216.jpg,R,0.6686,-0.3765
000217.jpg,R,0.6686,-0.3765
000218.jpg,R,0.6686,-0.3765
000219.jpg,R,0.6686,-0.3765
000220.jpg,R,0.6686,-0.3765
000221.jpg,R,0.6686,-0.3765
000222.jpg,R,0.6686,-0.3765
000223.jpg,R,0.6686,-0.3765
000224.jpg,R,0.6686,-0.3765
000225.jpg,R,0.6686,-0.3765
000226.jpg,R,0.6686,-0.3765
000227.jpg,R,0.6686,-0.3765
000228.jpg,R,0.6686,-0.3765
000229.jpg,R,0.6686,-0.3765
000230.jpg,R,0.6686,-0.3765
000231.jpg,R,0.6686,-0.3765
000232.jpg,R,0.6686,-0.3765
000233.jpg,R,0.6686,-0.3765
000234.jpg,R,0.6686,-0.3765
000235.jpg,R,0.6686,-0.3765
000236.jpg,R,0.6686,-0.3765
000237.jpg,R,0.6686,-0.3765
000238.jpg,R,0.6686,-0.3765
000239.jpg,R,0.6686,-0.3765
000240.jpg,R,0.6686,-0.3765
000241.jpg,R,0.6686,-0.3765
000242.jpg,R,0.6686,-0.3765
000243.jpg,R,0.6686,-0.3765
000244.jpg,R,0.6686,-0.3765
000245.jpg,R,0.6686,-0.3765
000246.jpg,R,0.6686,-0.3765
000247.jpg,R,0.6686,-0.3765
000248.jpg,R,0.6686,-0.3765
000249.jpg,R,0.6686,-0.3765
000250.jpg,R,0.6686,-0.3765
000251.jpg,R,0.6686,-0.3765
000252.jpg,R,0.6686,-0.3765
000253.jpg,R,0.6686,-0.3765
000254.jpg,R,0.6686,-0.3765
000255.jpg,R,0.6686,-0.3765
000256.jpg,R,0.6686,-0.3765
000257.jpg,R,0.6686,-0.3765
000258.jpg,R,0.6686,-0.3765
000259.jpg,R,0.6686,-0.3765
000260.jpg,R,0.6686,-0.3765
000261.jpg,R,0.6686,-0.3765
000262.jpg,R,0.6686,-0.3765
000263.jpg,R,0.6686,-0.3765
000264.jpg,R,0.6686,-0.3765
000265.jpg,R,0.6686,-0.3765
000266.jpg,R,0.6686,-0.3765
000267.jpg,R,0.6686,-0.3765
000268.jpg,R,0.6686,-0.3765
000269.jpg,R,0.6686,-0.3765
000270.jpg,R,0.6686,-0.3765
000271.jpg,R,0.6686,-0.3765
000272.jpg,R,0.6686,-0.3765
000273.jpg,R,0.6686,-0.3765
000274.jpg,R,0.6686,-0.3765
000275.jpg,R,0.6686,-0.3765
000276.jpg,R,0.6686,-0.3765
000277.jpg,R,0.6686,-0.3765
000278.jpg,R,0.6686,-0.3765
000279.jpg,R,0.6686,-0.3765
000280.jpg,R,0.6686,-0.3765
000281.jpg,R,0.6686,-0.3765
000282.jpg,R,0.6686,-0.3765
000283.jpg,R,0.6686,-0.3765
000284.jpg,R,0.6686,-0.3765
000285.jpg,R,0.6686,-0.3765
000286.jpg,R,0.6686,-0.3765
000287.jpg,R,0.6686,-0.3765
000288.jpg,R,0.6686,-0.3765
