# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 34
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.0564,-0.5057
000002.jpg,L,0.0564,-0.5057
000003.jpg,L,0.0564,-0.5057
000004.jpg,L,0.0564,-0.5057
000005.jpg,L,0.0564,-0.5057
000006.jpg,L,0.0564,-0.5057
000007.jpg,L,0.0564,-0.5057
000008.jpg,L,0.0564,-0.5057
000009.jpg,L,0.0564,-0.5057
000010.jpg,L,0.0564,-0.5057
000011.jpg,L,0.0564,-0.5057
000012.jpg,L,0.0564,-0.5057
000013.jpg,L,0.0564,-0.5057
000014.jpg,L,0.0564,-0.5057
000015.jpg,L,0.0564,-0.5057
000016.jpg,L,0.0564,-0.5057
000017.jpg,L,0.0564,-0.5057
000018.jpg,L,0.0564,-0.5057
000019.jpg,L,0.0564,-0.5057
000020.jpg,L,0.0564,-0.5057
000021.jpg,L,0.0564,-0.5057
000022.jpg,L,0.0564,-0.5057
000023.jpg,L,0.0564,-0.5057
000024.jpg,L,0.0564,-0.5057
000025.jpg,L,0.0564,-0.5057
000026.jpg,L,0.0564,-0.5057
000027.jpg,L,0.0564,-0.5057
000028.jpg,L,0.0564,-0.5057
000029.jpg,L,0.0564,-0.5057
000030.jpg,L,0.0564,-0.5057
000031.jpg,L,0.0564,-0.5057
000032.jpg,L,0.0564,-0.5057
000033.jpg,L,0.0564,-0.5057
000034.jpg,L,0.0564,-0.5057
000035.jpg,L,0.0564,-0.5057
000036.jpg,L,0.0564,-0.5057
000037.jpg,L,0.0564,-0.5057
000038.jpg,L,0.0564,-0.5057
000039.jpg,L,0.0564,-0.5057
000040.jpg,L,0.0564,-0.5057
000041.jpg,L,0.0564,-0.5057
000042.jpg,L,0.0564,-0.5057
000043.jpg,L,0.0564,-0.5057
000044.jpg,L,0.0564,-0.5057
000045.jpg,L,0.0564,-0.5057
000046.jpg,L,0.0564,-0.5057
000047.jpg,L,0.0564,-0.5057
000048.jpg,L,0.0564,-0.5057
000049.jpg,L,0.0564,-0.5057
000050.jpg,L,0.0564,-0.5057
000051.jpg,L,0.0564,-0.5057
000052.jpg,L,0.0564,-0.5057
000053.jpg,L,0.0564,-0.5057
000054.jpg,L,0.0564,-0.5057
000055.jpg,L,0.0564,-0.5057
000056.jpg,L,0.0564,-0.5057
000057.jpg,L,0.0564,-0.5057
000058.jpg,L,0.0564,-0.5057
000059.jpg,L,0.0564,-0.5057
000060.jpg,L,0.0564,-0.5057
000061.jpg,L,0.0564,-0.5057
000062.jpg,L,0.0564,-0.5057
000063.jpg,L,0.0564,-0.5057
000064.jpg,L,0.0564,-0.5057
000065.jpg,L,0.0564,-0.5057
000066.jpg,L,0.0564,-0.5057
000067.jpg,L,0.0564,-0.5057
000068.jpg,L,0.0564,-0.5057
000069.jpg,L,0.0564,-0.5057
000070.jpg,L,0.0564,-0.5057
000071.jpg,L,0.0564,-0.5057
000072.jpg,L,0.0564,-0.5057
000073.jpg,L,0.0564,-0.5057
000074.jpg,L,0.0564,-0.5057
