# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 25
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.6046,0.2006
000002.jpg,L,0.6046,0.2006
000003.jpg,L,0.6046,0.2006
000004.jpg,L,0.6046,0.2006
000005.jpg,L,0.6046,0.2006
000006.jpg,L,0.6046,0.2006
000007.jpg,L,0.6046,0.2006
000008.jpg,L,0.6046,0.2006
000009.jpg,L,0.6046,0.2006
000010.jpg,L,0.6046,0.2006
000011.jpg,L,0.6046,0.2006
000012.jpg,L,0.6046,0.2006
000013.jpg,L,0.6046,0.2006
000014.jpg,L,0.6046,0.2006
000015.jpg,L,0.6046,0.2006
000016.jpg,L,0.6046,0.2006
000017.jpg,L,0.6046,0.2006
000018.jpg,L,0.6046,0.2006
000019.jpg,L,0.6046,0.2006
000020.jpg,L,0.6046,0.2006
000021.jpg,L,0.6046,0.2006
000022.jpg,L,0.6046,0.2006
000023.jpg,L,0.6046,0.2006
000024.jpg,L,0.6046,0.2006
000025.jpg,L,0.6046,0.2006
000026.jpg,L,0.6046,0.2006
000027.jpg,L,0.6046,0.2006
000028.jpg,L,0.6046,0.2006
000029.jpg,L,0.6046,0.2006
000030.jpg,L,0.6046,0.2006
000031.jpg,L,0.6046,0.2006
000032.jpg,L,0.6046,0.2006
000033.jpg,L,0.6046,0.2006
000034.jpg,L,0.6046,0.2006
000035.jpg,L,0.6046,0.2006
000036.jpg,L,0.6046,0.2006
000037.jpg,L,0.6046,0.2006
000038.jpg,L,0.6046,0.2006
000039.jpg,L,0.6046,0.2006
000040.jpg,L,0.6046,0.2006
000041.jpg,L,0.6046,0.2006
000042.jpg,L,0.6046,0.2006
000043.jpg,L,0.6046,0.2006
000044.jpg,L,0.6046,0.2006
000045.jpg,L,0.6046,0.2006
000046.jpg,L,0.6046,0.2006
000047.jpg,L,0.6046,0.2006
000048.jpg,L,0.6046,0.2006
000049.jpg,L,0.6046,0.2006
000050.jpg,L,0.6046,0.2006
000051.jpg,L,0.6046,0.2006
000052.jpg,L,0.6046,0.2006
000053.jpg,L,0.6046,0.2006
000054.jpg,L,0.6046,0.2006
000055.jpg,L,0.6046,0.2006
000056.jpg,L,0.6046,0.2006
000057.jpg,L,0.6046,0.2006
000058.jpg,L,0.6046,0.2006
000059.jpg,L,0.6046,0.2006
000060.jpg,L,0.6046,0.2006
000061.jpg,L,0.6046,0.2006
000062.jpg,L,0.6046,0.2006
000063.jpg,L,0.6046,0.2006
000064.jpg,L,0.6046,0.2006
000065.jpg,L,0.6046,0.2006
000066.jpg,L,0.6046,0.2006
000067.jpg,L,0.6046,0.2006
000068.jpg,L,0.6046,0.2006
000069.jpg,L,0.6046,0.2006
000070.jpg,L,0.6046,0.2006
000071.jpg,L,0.6046,0.2006
000072.jpg,L,0.6046,0.2006
000073.jpg,L,0.6046,0.2006
000074.jpg,L,0.6046,0.2006
000075.jpg,L,0.6046,0.2006
000076.jpg,L,0.6046,0.2006
000077.jpg,L,0.6046,0.2006
000078.jpg,L,0.6046,0.2006
000079.jpg,L,0.6046,0.2006
000080.jpg,L,0.6046,0.2006
000081.jpg,L,0.6046,0.2006
000082.jpg,L,0.6046,0.2006
000083.jpg,L,0.6046,0.2006
000084.jpg,L,0.6046,0.2006
000085.jpg,L,0.6046,0.2006
000086.jpg,L,0.6046,0.2006
000087.jpg,L,0.6046,0.2006
000088.jpg,L,0.6046,0.2006
000089.jpg,L,0.6046,0.2006
000090.jpg,L,0.6046,0.2006
000091.jpg,L,0.6046,0.2006
000092.jpg,L,0.6046,0.2006
000093.jpg,L,0.6046,0.2006
000094.jpg,L,0.6046,0.2006
000095.jpg,L,0.6046,0.2006
000096.jpg,L,0.6046,0.2006
000097.jpg,L,0.6046,0.2006
000098.jpg,L,0.6046,0.2006
000099.jpg,L,0.6046,0.2006
000100.jpg,L,0.6046,0.2006
000101.jpg,L,0.6046,0.2006
000102.jpg,L,0.6046,0.2006
000103.jpg,L,0.6046,0.2006
000104.jpg,L,0.6046,0.2006
000105.jpg,L,0.6046,0.2006
