# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 36
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.0984,-0.0215
000002.jpg,L,0.0984,-0.0215
000003.jpg,L,0.0984,-0.0215
000004.jpg,L,0.0984,-0.0215
000005.jpg,L,0.0984,-0.0215
000006.jpg,L,0.0984,-0.0215
000007.jpg,L,0.0984,-0.0215
000008.jpg,L,0.0984,-0.0215
000009.jpg,L,0.0984,-0.0215
000010.jpg,L,0.0984,-0.0215
000011.jpg,L,0.0984,-0.0215
000012.jpg,L,0.0984,-0.0215
000013.jpg,L,0.0984,-0.0215
000014.jpg,L,0.0984,-0.0215
000015.jpg,L,0.0984,-0.0215
000016.jpg,L,0.0984,-0.0215
000017.jpg,L,0.0984,-0.0215
000018.jpg,L,0.0984,-0.0215
000019.jpg,L,0.0984,-0.0215
000020.jpg,L,0.0984,-0.0215
000021.jpg,L,0.0984,-0.0215
000022.jpg,L,0.0984,-0.0215
000023.jpg,L,0.0984,-0.0215
000024.jpg,L,0.0984,-0.0215
000025.jpg,L,0.0984,-0.0215
000026.jpg,L,0.0984,-0.0215
000027.jpg,L,0.0984,-0.0215
000028.jpg,L,0.0984,-0.0215
000029.jpg,L,0.0984,-0.0215
000030.jpg,L,0.0984,-0.0215
000031.jpg,L,0.0984,-0.0215
000032.jpg,L,0.0984,-0.0215
000033.jpg,L,0.0984,-0.0215
000034.jpg,L,0.0984,-0.0215
000035.jpg,L,0.0984,-0.0215
000036.jpg,L,0.0984,-0.0215
000037.jpg,L,0.0984,-0.0215
000038.jpg,L,0.0984,-0.0215
000039.jpg,L,0.0984,-0.0215
000040.jpg,L,0.0984,-0.0215
000041.jpg,L,0.0984,-0.0215
000042.jpg,L,0.0984,-0.0215
000043.jpg,L,0.0984,-0.0215
000044.jpg,L,0.0984,-0.0215
000045.jpg,L,0.0984,-0.0215
000046.jpg,L,0.0984,-0.0215
000047.jpg,L,0.0984,-0.0215
000048.jpg,L,0.0984,-0.0215
000049.jpg,L,0.0984,-0.0215
000050.jpg,L,0.0984,-0.0215
000051.jpg,L,0.0984,-0.0215
000052.jpg,L,0.0984,-0.0215
000053.jpg,L,0.0984,-0.0215
000054.jpg,L,0.0984,-0.0215
000055.jpg,L,0.0984,-0.0215
000056.jpg,L,0.0984,-0.0215
000057.jpg,L,0.0984,-0.0215
000058.jpg,L,0.0984,-0.0215
000059.jpg,L,0.0984,-0.0215
000060.jpg,L,0.0984,-0.0215
000061.jpg,L,0.0984,-0.0215
000062.jpg,L,0.0984,-0.0215
000063.jpg,L,0.0984,-0.0215
000064.jpg,L,0.0984,-0.0215
000065.jpg,L,0.0984,-0.0215
000066.jpg,L,0.0984,-0.0215
000067.jpg,L,0.0984,-0.0215
000068.jpg,L,0.0984,-0.0215
000069.jpg,L,0.0984,-0.0215
000070.jpg,L,0.0984,-0.0215
000071.jpg,L,0.0984,-0.0215
000072.jpg,L,0.0984,-0.0215
000073.jpg,L,0.0984,-0.0215
000074.jpg,L,0.0984,-0.0215
000075.jpg,L,0.0984,-0.0215
000076.jpg,L,0.0984,-0.0215
000077.jpg,L,0.0984,-0.0215
000078.jpg,L,0.0984,-0.0215
000079.jpg,L,0.0984,-0.0215
000080.jpg,L,0.0984,-0.0215
