# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 27
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,-0.3453,0.7979
000002.jpg,L,-0.3453,0.7979
000003.jpg,L,-0.3453,0.7979
000004.jpg,L,-0.3453,0.7979
000005.jpg,L,-0.3453,0.7979
000006.jpg,L,-0.3453,0.7979
000007.jpg,L,-0.3453,0.7979
000008.jpg,L,-0.3453,0.7979
000009.jpg,L,-0.3453,0.7979
000010.jpg,L,-0.3453,0.7979
000011.jpg,L,-0.3453,0.7979
000012.jpg,L,-0.3453,0.7979
000013.jpg,L,-0.3453,0.7979
000014.jpg,L,-0.3453,0.7979
000015.jpg,L,-0.3453,0.7979
000016.jpg,L,-0.3453,0.7979
000017.jpg,L,-0.3453,0.7979
000018.jpg,L,-0.3453,0.7979
000019.jpg,L,-0.3453,0.7979
000020.jpg,L,-0.3453,0.7979
000021.jpg,L,-0.3453,0.7979
000022.jpg,L,-0.3453,0.7979
000023.jpg,L,-0.3453,0.7979
000024.jpg,L,-0.3453,0.7979
000025.jpg,L,-0.3453,0.7979
000026.jpg,L,-0.3453,0.7979
000027.jpg,L,-0.3453,0.7979
000028.jpg,L,-0.3453,0.7979
000029.jpg,L,-0.3453,0.7979
000030.jpg,L,-0.3453,0.7979
000031.jpg,L,-0.3453,0.7979
000032.jpg,L,-0.3453,0.7979
000033.jpg,L,-0.3453,0.7979
000034.jpg,L,-0.3453,0.7979
000035.jpg,L,-0.3453,0.7979
000036.jpg,L,-0.3453,0.7979
000037.jpg,L,-0.3453,0.7979
000038.jpg,L,-0.3453,0.7979
000039.jpg,L,-0.3453,0.7979
000040.jpg,L,-0.3453,0.7979
000041.jpg,L,-0.3453,0.7979
000042.jpg,L,-0.3453,0.7979
000043.jpg,L,-0.3453,0.7979
000044.jpg,L,-0.3453,0.7979
000045.jpg,L,-0.3453,0.7979
000046.jpg,L,-0.3453,0.7979
000047.jpg,L,-0.3453,0.7979
000048.jpg,L,-0.3453,0.7979
000049.jpg,L,-0.3453,0.7979
000050.jpg,L,-0.3453,0.7979
000051.jpg,L,-0.3453,0.7979
000052.jpg,L,-0.3453,0.7979
000053.jpg,L,-0.3453,0.7979
000054.jpg,L,-0.3453,0.7979
000055.jpg,L,-0.3453,0.7979
000056.jpg,L,-0.3453,0.7979
000057.jpg,L,-0.3453,0.7979
000058.jpg,L,-0.3453,0.7979
000059.jpg,L,-0.3453,0.7979
000060.jpg,L,-0.3453,0.7979
000061.jpg,L,-0.3453,0.7979
000062.jpg,L,-0.3453,0.7979
000063.jpg,L,-0.3453,0.7979
000064.jpg,L,-0.3453,0.7979
000065.jpg,L,-0.3453,0.7979
000066.jpg,L,-0.3453,0.7979
000067.jpg,L,-0.3453,0.7979
000068.jpg,L,-0.3453,0.7979
000069.jpg,L,-0.3453,0.7979
000070.jpg,L,-0.3453,0.7979
000071.jpg,L,-0.3453,0.7979
000072.jpg,L,-0.3453,0.7979
000073.jpg,L,-0.3453,0.7979
000074.jpg,L,-0.3453,0.7979
000075.jpg,L,-0.3453,0.7979
000076.jpg,L,-0.3453,0.7979
000077.jpg,L,-0.3453,0.7979
000078.jpg,L,-0.3453,0.7979
000079.jpg,L,-0.3453,0.7979
000080.jpg,L,-0.3453,0.7979
000081.jpg,L,-0.3453,0.7979
000082.jpg,L,-0.3453,0.7979
000083.jpg,L,-0.3453,0.7979
000084.jpg,L,-0.3453,0.7979
000085.jpg,L,-0.3453,0.7979
000086.jpg,L,-0.3453,0.7979
000087.jpg,L,-0.3453,0.7979
000088.jpg,L,-0.3453,0.7979
000089.jpg,L,-0.3453,0.7979
000090.jpg,L,-0.3453,0.7979
000091.jpg,L,-0.3453,0.7979
000092.jpg,L,-0.3453,0.7979
000093.jpg,L,-0.3453,0.7979
000094.jpg,L,-0.3453,0.7979
000095.jpg,L,-0.3453,0.7979
000096.jpg,L,-0.3453,0.7979
000097.jpg,L,-0.3453,0.7979
000098.jpg,L,-0.3453,0.7979
000099.jpg,L,-0.3453,0.7979
000100.jpg,L,-0.3453,0.7979
000101.jpg,L,-0.3453,0.7979
000102.jpg,L,-0.3453,0.7979
000103.jpg,L,-0.3453,0.7979
000104.jpg,L,-0.3453,0.7979
000105.jpg,L,-0.3453,0.7979
000106.jpg,L,-0.3453,0.7979
000107.jpg,L,-0.3453,0.7979
000108.jpg,L,-0.3453,0.7979
000109.jpg,L,-0.3453,0.7979
000110.jpg,L,-0.3453,0.7979
000111.jpg,L,-0.3453,0.7979
000112.jpg,L,-0.3453,0.7979
000113.jpg,L,-0.3453,0.7979
000114.jpg,L,-0.3453,0.7979
000115.jpg,L,-0.3453,0.7979
000116.jpg,L,-0.3453,0.7979
000117.jpg,L,-0.3453,0.7979
000118.jpg,L,-0.3453,0.7979
000119.jpg,L,-0.3453,0.7979
000120.jpg,L,-0.3453,0.7979
000121.jpg,L,-0.3453,0.7979
000122.jpg,L,-0.3453,0.7979
000123.jpg,L,-0.3453,0.7979
000124.jpg,L,-0.3453,0.7979
000125.jpg,L,-0.3453,0.7979
000126.jpg,L,-0.3453,0.7979
000127.jpg,L,-0.3453,0.7979
000128.jpg,L,-0.3453,0.7979
000129.jpg,L,-0.3453,0.7979
000130.jpg,L,-0.3453,0.7979
000131.jpg,L,-0.3453,0.7979
000132.jpg,L,-0.3453,0.7979
000133.jpg,L,-0.3453,0.7979
000134.jpg,L,-0.3453,0.7979
000135.jpg,L,-0.3453,0.7979
000136.jpg,L,-0.3453,0.7979
000137.jpg,L,-0.3453,0.7979
000138.jpg,L,-0.3453,0.7979
000139.jpg,L,-0.3453,0.7979
000140.jpg,L,-0.3453,0.7979
000141.jpg,L,-0.3453,0.7979
000142.jpg,L,-0.3453,0.7979
000143.jpg,L,-0.3453,0.7979
000144.jpg,L,-0.3453,0.7979
000145.jpg,L,-0.3453,0.7979
000146.jpg,L,-0.3453,0.7979
000147.jpg,L,-0.3453,0.7979
000148.jpg,L,-0.3453,0.7979
000149.jpg,L,-0.3453,0.7979
000150.jpg,L,-0.3453,0.7979
000151.jpg,L,-0.3453,0.7979
000152.jpg,L,-0.3453,0.7979
000153.jpg,L,-0.3453,0.7979
000154.jpg,L,-0.3453,0.7979
000155.jpg,L,-0.3453,0.7979
000156.jpg,L,-0.3453,0.7979
000157.jpg,L,-0.3453,0.7979
000158.jpg,L,-0.3453,0.7979
000159.jpg,L,-0.3453,0.7979
000160.jpg,L,-0.3453,0.7979
000161.jpg,L,-0.3453,0.7979
000162.jpg,L,-0.3453,0.7979
000163.jpg,L,-0.3453,0.7979
000164.jpg,L,-0.3453,0.7979
000165.jpg,L,-0.3453,0.7979
000166.jpg,L,-0.3453,0.7979
000167.jpg,L,-0.3453,0.7979
000168.jpg,L,-0.3453,0.7979
000169.jpg,L,-0.3453,0.7979
000170.jpg,L,-0.3453,0.7979
000171.jpg,L,-0.3453,0.7979
000172.jpg,L,-0.3453,0.7979
000173.jpg,L,-0.3453,0.7979
000174.jpg,L,-0.3453,0.7979
000175.jpg,L,-0.3453,0.7979
000176.jpg,L,-0.3453,0.7979
000177.jpg,L,-0.3453,0.7979
000178.jpg,L,-0.3453,0.7979
000179.jpg,R,-0.3453,0.7979
000180.jpg,R,-0.3453,0.7979
000181.jpg,R,-0.3453,0.7979
000182.jpg,R,-0.3453,0.7979
000183.jpg,R,-0.3453,0.7979
000184.jpg,R,-0.3453,0.7979
000185.jpg,R,-0.3453,0.7979
000186.jpg,R,-0.3453,0.7979
000187.jpg,R,-0.3453,0.7979
000188.jpg,R,-0.3453,0.7979
000189.jpg,R,-0.3453,0.7979
000190.jpg,R,-0.3453,0.7979
000191.jpg,R,-0.3453,0.7979
000192.jpg,R,-0.3453,0.7979
000193.jpg,R,-0.3453,0.7979
000194.jpg,R,-0.3453,0.7979
000195.jpg,R,-0.3453,0.7979
000196.jpg,R,-0.3453,0.7979
000197.jpg,R,-0.3453,0.7979
000198.jpg,R,-0.3453,0.7979
000199.jpg,R,-0.3453,0.7979
000200.jpg,R,-0.3453,0.7979
000201.jpg,R,-0.3453,0.7979
000202.jpg,R,-0.3453,0.7979
