# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 33
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.2429,0.5365
000002.jpg,L,0.2429,0.5365
000003.jpg,L,0.2429,0.5365
000004.jpg,L,0.2429,0.5365
000005.jpg,L,0.2429,0.5365
000006.jpg,L,0.2429,0.5365
000007.jpg,L,0.2429,0.5365
000008.jpg,L,0.2429,0.5365
000009.jpg,L,0.2429,0.5365
000010.jpg,L,0.2429,0.5365
000011.jpg,L,0.2429,0.5365
000012.jpg,L,0.2429,0.5365
000013.jpg,L,0.2429,0.5365
000014.jpg,L,0.2429,0.5365
000015.jpg,L,0.2429,0.5365
000016.jpg,L,0.2429,0.5365
000017.jpg,L,0.2429,0.5365
000018.jpg,L,0.2429,0.5365
000019.jpg,L,0.2429,0.5365
000020.jpg,L,0.2429,0.5365
000021.jpg,L,0.2429,0.5365
000022.jpg,L,0.2429,0.5365
000023.jpg,L,0.2429,0.5365
000024.jpg,L,0.2429,0.5365
000025.jpg,L,0.2429,0.5365
000026.jpg,L,0.2429,0.5365
000027.jpg,L,0.2429,0.5365
000028.jpg,L,0.2429,0.5365
000029.jpg,L,0.2429,0.5365
000030.jpg,L,0.2429,0.5365
000031.jpg,L,0.2429,0.5365
000032.jpg,L,0.2429,0.5365
000033.jpg,L,0.2429,0.5365
000034.jpg,L,0.2429,0.5365
000035.jpg,L,0.2429,0.5365
000036.jpg,L,0.2429,0.5365
000037.jpg,L,0.2429,0.5365
000038.jpg,L,0.2429,0.5365
000039.jpg,L,0.2429,0.5365
000040.jpg,L,0.2429,0.5365
000041.jpg,L,0.2429,0.5365
000042.jpg,L,0.2429,0.5365
000043.jpg,L,0.2429,0.5365
000044.jpg,L,0.2429,0.5365
000045.jpg,L,0.2429,0.5365
000046.jpg,L,0.2429,0.5365
000047.jpg,L,0.2429,0.5365
000048.jpg,L,0.2429,0.5365
000049.jpg,L,0.2429,0.5365
000050.jpg,L,0.2429,0.5365
000051.jpg,L,0.2429,0.5365
000052.jpg,L,0.2429,0.5365
000053.jpg,L,0.2429,0.5365
000054.jpg,L,0.2429,0.5365
000055.jpg,L,0.2429,0.5365
000056.jpg,L,0.2429,0.5365
000057.jpg,L,0.2429,0.5365
000058.jpg,L,0.2429,0.5365
000059.jpg,L,0.2429,0.5365
000060.jpg,L,0.2429,0.5365
000061.jpg,L,0.2429,0.5365
000062.jpg,L,0.2429,0.5365
000063.jpg,L,0.2429,0.5365
000064.jpg,L,0.2429,0.5365
000065.jpg,L,0.2429,0.5365
000066.jpg,L,0.2429,0.5365
000067.jpg,L,0.2429,0.5365
000068.jpg,L,0.2429,0.5365
000069.jpg,L,0.2429,0.5365
000070.jpg,L,0.2429,0.5365
000071.jpg,L,0.2429,0.5365
000072.jpg,L,0.2429,0.5365
000073.jpg,L,0.2429,0.5365
000074.jpg,L,0.2429,0.5365
000075.jpg,L,0.2429,0.5365
000076.jpg,L,0.2429,0.5365
000077.jpg,L,0.2429,0.5365
000078.jpg,L,0.2429,0.5365
000079.jpg,L,0.2429,0.5365
000080.jpg,L,0.2429,0.5365
000081.jpg,L,0.2429,0.5365
000082.jpg,L,0.2429,0.5365
000083.jpg,L,0.2429,0.5365
000084.jpg,L,0.2429,0.5365
000085.jpg,L,0.2429,0.5365
000086.jpg,L,0.2429,0.5365
000087.jpg,L,0.2429,0.5365
000088.jpg,L,0.2429,0.5365
000089.jpg,L,0.2429,0.5365
000090.jpg,L,0.2429,0.5365
000091.jpg,L,0.2429,0.5365
000092.jpg,L,0.2429,0.5365
000093.jpg,L,0.2429,0.5365
000094.jpg,L,0.2429,0.5365
000095.jpg,L,0.2429,0.5365
000096.jpg,L,0.2429,0.5365
000097.jpg,L,0.2429,0.5365
000098.jpg,L,0.2429,0.5365
000099.jpg,L,0.2429,0.5365
000100.jpg,L,0.2429,0.5365
000101.jpg,L,0.2429,0.5365
000102.jpg,L,0.2429,0.5365
000103.jpg,L,0.2429,0.5365
000104.jpg,L,0.2429,0.5365
000105.jpg,L,0.2429,0.5365
000106.jpg,L,0.2429,0.5365
000107.jpg,L,0.2429,0.5365
000108.jpg,L,0.2429,0.5365
000109.jpg,L,0.2429,0.5365
000110.jpg,L,0.2429,0.5365
000111.jpg,L,0.2429,0.5365
000112.jpg,L,0.2429,0.5365
000113.jpg,L,0.2429,0.5365
000114.jpg,L,0.2429,0.5365
000115.jpg,L,0.2429,0.5365
000116.jpg,L,0.2429,0.5365
000117.jpg,L,0.2429,0.5365
000118.jpg,L,0.2429,0.5365
000119.jpg,L,0.2429,0.5365
000120.jpg,L,0.2429,0.5365
000121.jpg,L,0.2429,0.5365
000122.jpg,L,0.2429,0.5365
000123.jpg,L,0.2429,0.5365
000124.jpg,L,0.2429,0.5365
000125.jpg,L,0.2429,0.5365
000126.jpg,L,0.2429,0.5365
000127.jpg,L,0.2429,0.5365
000128.jpg,L,0.2429,0.5365
000129.jpg,L,0.2429,0.5365
000130.jpg,L,0.2429,0.5365
000131.jpg,L,0.2429,0.5365
000132.jpg,L,0.2429,0.5365
000133.jpg,L,0.2429,0.5365
000134.jpg,L,0.2429,0.5365
000135.jpg,L,0.2429,0.5365
000136.jpg,L,0.2429,0.5365
000137.jpg,L,0.2429,0.5365
000138.jpg,L,0.2429,0.5365
000139.jpg,L,0.2429,0.5365
000140.jpg,L,0.2429,0.5365
000141.jpg,L,0.2429,0.5365
000142.jpg,L,0.2429,0.5365
000143.jpg,L,0.2429,0.5365
000144.jpg,L,0.2429,0.5365
000145.jpg,L,0.2429,0.5365
000146.jpg,L,0.2429,0.5365
000147.jpg,L,0.2429,0.5365
000148.jpg,L,0.2429,0.5365
000149.jpg,L,0.2429,0.5365
000150.jpg,L,0.2429,0.5365
000151.jpg,L,0.2429,0.5365
000152.jpg,L,0.2429,0.5365
