# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 28
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,-0.2562,-0.3574
000002.jpg,L,-0.2562,-0.3574
000003.jpg,L,-0.2562,-0.3574
000004.jpg,L,-0.2562,-0.3574
000005.jpg,L,-0.2562,-0.3574
000006.jpg,L,-0.2562,-0.3574
000007.jpg,L,-0.2562,-0.3574
000008.jpg,L,-0.2562,-0.3574
000009.jpg,L,-0.2562,-0.3574
000010.jpg,L,-0.2562,-0.3574
000011.jpg,L,-0.2562,-0.3574
000012.jpg,L,-0.2562,-0.3574
000013.jpg,L,-0.2562,-0.3574
000014.jpg,L,-0.2562,-0.3574
000015.jpg,L,-0.2562,-0.3574
000016.jpg,L,-0.2562,-0.3574
000017.jpg,L,-0.2562,-0.3574
000018.jpg,L,-0.2562,-0.3574
000019.jpg,L,-0.2562,-0.3574
000020.jpg,L,-0.2562,-0.3574
000021.jpg,L,-0.2562,-0.3574
000022.jpg,L,-0.2562,-0.3574
000023.jpg,L,-0.2562,-0.3574
000024.jpg,L,-0.2562,-0.3574
000025.jpg,L,-0.2562,-0.3574
000026.jpg,L,-0.2562,-0.3574
000027.jpg,L,-0.2562,-0.3574
000028.jpg,L,-0.2562,-0.3574
000029.jpg,L,-0.2562,-0.3574
000030.jpg,L,-0.2562,-0.3574
000031.jpg,L,-0.2562,-0.3574
000032.jpg,L,-0.2562,-0.3574
000033.jpg,L,-0.2562,-0.3574
000034.jpg,L,-0.2562,-0.3574
000035.jpg,L,-0.2562,-0.3574
000036.jpg,L,-0.2562,-0.3574
000037.jpg,L,-0.2562,-0.3574
000038.jpg,L,-0.2562,-0.3574
000039.jpg,L,-0.2562,-0.3574
000040.jpg,L,-0.2562,-0.3574
000041.jpg,L,-0.2562,-0.3574
000042.jpg,L,-0.2562,-0.3574
000043.jpg,L,-0.2562,-0.3574
000044.jpg,L,-0.2562,-0.3574
000045.jpg,L,-0.2562,-0.3574
000046.jpg,L,-0.2562,-0.3574
000047.jpg,L,-0.2562,-0.3574
000048.jpg,L,-0.2562,-0.3574
000049.jpg,L,-0.2562,-0.3574
000050.jpg,L,-0.2562,-0.3574
