# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 13
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.7114,0.7444
000002.jpg,L,0.7114,0.7444
000003.jpg,L,0.7114,0.7444
000004.jpg,L,0.7114,0.7444
000005.jpg,L,0.7114,0.7444
000006.jpg,L,0.7114,0.7444
000007.jpg,L,0.7114,0.7444
000008.jpg,L,0.7114,0.7444
000009.jpg,L,0.7114,0.7444
000010.jpg,L,0.7114,0.7444
000011.jpg,L,0.7114,0.7444
000012.jpg,L,0.7114,0.7444
000013.jpg,L,0.7114,0.7444
000014.jpg,L,0.7114,0.7444
000015.jpg,L,0.7114,0.7444
000016.jpg,L,0.7114,0.7444
000017.jpg,L,0.7114,0.7444
000018.jpg,L,0.7114,0.7444
000019.jpg,L,0.7114,0.7444
000020.jpg,L,0.7114,0.7444
000021.jpg,L,0.7114,0.7444
000022.jpg,L,0.7114,0.7444
000023.jpg,L,0.7114,0.7444
000024.jpg,L,0.7114,0.7444
000025.jpg,L,0.7114,0.7444
000026.jpg,L,0.7114,0.7444
000027.jpg,L,0.7114,0.7444
000028.jpg,L,0.7114,0.7444
000029.jpg,L,0.7114,0.7444
000030.jpg,L,0.7114,0.7444
000031.jpg,L,0.7114,0.7444
000032.jpg,L,0.7114,0.7444
000033.jpg,L,0.7114,0.7444
000034.jpg,L,0.7114,0.7444
000035.jpg,L,0.7114,0.7444
000036.jpg,L,0.7114,0.7444
000037.jpg,L,0.7114,0.7444
000038.jpg,L,0.7114,0.7444
000039.jpg,L,0.7114,0.7444
000040.jpg,L,0.7114,0.7444
000041.jpg,L,0.7114,0.7444
000042.jpg,L,0.7114,0.7444
000043.jpg,L,0.7114,0.7444
000044.jpg,L,0.7114,0.7444
000045.jpg,L,0.7114,0.7444
000046.jpg,L,0.7114,0.7444
000047.jpg,L,0.7114,0.7444
000048.jpg,L,0.7114,0.7444
000049.jpg,L,0.7114,0.7444
000050.jpg,L,0.7114,0.7444
000051.jpg,L,0.7114,0.7444
000052.jpg,L,0.7114,0.7444
000053.jpg,L,0.7114,0.7444
000054.jpg,L,0.7114,0.7444
000055.jpg,L,0.7114,0.7444
000056.jpg,L,0.7114,0.7444
000057.jpg,L,0.7114,0.7444
000058.jpg,L,0.7114,0.7444
000059.jpg,L,0.7114,0.7444
000060.jpg,L,0.7114,0.7444
000061.jpg,L,0.7114,0.7444
000062.jpg,L,0.7114,0.7444
000063.jpg,L,0.7114,0.7444
000064.jpg,L,0.7114,0.7444
000065.jpg,L,0.7114,0.7444
000066.jpg,L,0.7114,0.7444
000067.jpg,L,0.7114,0.7444
000068.jpg,L,0.7114,0.7444
000069.jpg,L,0.7114,0.7444
000070.jpg,L,0.7114,0.7444
000071.jpg,L,0.7114,0.7444
000072.jpg,L,0.7114,0.7444
000073.jpg,L,0.7114,0.7444
000074.jpg,L,0.7114,0.7444
000075.jpg,L,0.7114,0.7444
000076.jpg,L,0.7114,0.7444
000077.jpg,L,0.7114,0.7444
000078.jpg,L,0.7114,0.7444
000079.jpg,L,0.7114,0.7444
000080.jpg,L,0.7114,0.7444
000081.jpg,L,0.7114,0.7444
000082.jpg,L,0.7114,0.7444
000083.jpg,L,0.7114,0.7444
000084.jpg,L,0.7114,0.7444
000085.jpg,L,0.7114,0.7444
000086.jpg,L,0.7114,0.7444
000087.jpg,L,0.7114,0.7444
000088.jpg,L,0.7114,0.7444
000089.jpg,L,0.7114,0.7444
000090.jpg,L,0.7114,0.7444
000091.jpg,L,0.7114,0.7444
000092.jpg,L,0.7114,0.7444
000093.jpg,L,0.7114,0.7444
000094.jpg,L,0.7114,0.7444
000095.jpg,L,0.7114,0.7444
000096.jpg,L,0.7114,0.7444
000097.jpg,L,0.7114,0.7444
000098.jpg,L,0.7114,0.7444
000099.jpg,L,0.7114,0.7444
000100.jpg,L,0.7114,0.7444
000101.jpg,L,0.7114,0.7444
000102.jpg,L,0.7114,0.7444
000103.jpg,L,0.7114,0.7444
000104.jpg,L,0.7114,0.7444
000105.jpg,L,0.7114,0.7444
000106.jpg,L,0.7114,0.7444
000107.jpg,L,0.7114,0.7444
000108.jpg,L,0.7114,0.7444
000109.jpg,L,0.7114,0.7444
000110.jpg,L,0.7114,0.7444
000111.jpg,L,0.7114,0.7444
000112.jpg,L,0.7114,0.7444
000113.jpg,L,0.7114,0.7444
000114.jpg,L,0.7114,0.7444
000115.jpg,L,0.7114,0.7444
000116.jpg,L,0.7114,0.7444
