# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 17
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.3513,0.7864
000002.jpg,L,0.3513,0.7864
000003.jpg,L,0.3513,0.7864
000004.jpg,L,0.3513,0.7864
000005.jpg,L,0.3513,0.7864
000006.jpg,L,0.3513,0.7864
000007.jpg,L,0.3513,0.7864
000008.jpg,L,0.3513,0.7864
000009.jpg,L,0.3513,0.7864
000010.jpg,L,0.3513,0.7864
000011.jpg,L,0.3513,0.7864
000012.jpg,L,0.3513,0.7864
000013.jpg,L,0.3513,0.7864
000014.jpg,L,0.3513,0.7864
000015.jpg,L,0.3513,0.7864
000016.jpg,L,0.3513,0.7864
000017.jpg,L,0.3513,0.7864
000018.jpg,L,0.3513,0.7864
000019.jpg,L,0.3513,0.7864
000020.jpg,L,0.3513,0.7864
000021.jpg,L,0.3513,0.7864
000022.jpg,L,0.3513,0.7864
000023.jpg,L,0.3513,0.7864
000024.jpg,L,0.3513,0.7864
000025.jpg,L,0.3513,0.7864
000026.jpg,L,0.3513,0.7864
000027.jpg,L,0.3513,0.7864
000028.jpg,L,0.3513,0.7864
000029.jpg,L,0.3513,0.7864
000030.jpg,L,0.3513,0.7864
000031.jpg,L,0.3513,0.7864
000032.jpg,L,0.3513,0.7864
000033.jpg,L,0.3513,0.7864
000034.jpg,L,0.3513,0.7864
000035.jpg,L,0.3513,0.7864
000036.jpg,L,0.3513,0.7864
000037.jpg,L,0.3513,0.7864
000038.jpg,L,0.3513,0.7864
000039.jpg,L,0.3513,0.7864
000040.jpg,L,0.3513,0.7864
000041.jpg,L,0.3513,0.7864
000042.jpg,L,0.3513,0.7864
000043.jpg,L,0.3513,0.7864
000044.jpg,L,0.3513,0.7864
000045.jpg,L,0.3513,0.7864
000046.jpg,L,0.3513,0.7864
000047.jpg,L,0.3513,0.7864
000048.jpg,L,0.3513,0.7864
000049.jpg,L,0.3513,0.7864
000050.jpg,L,0.3513,0.7864
000051.jpg,L,0.3513,0.7864
000052.jpg,L,0.3513,0.7864
000053.jpg,L,0.3513,0.7864
000054.jpg,L,0.3513,0.7864
000055.jpg,L,0.3513,0.7864
000056.jpg,L,0.3513,0.7864
000057.jpg,L,0.3513,0.7864
000058.jpg,L,0.3513,0.7864
000059.jpg,L,0.3513,0.7864
000060.jpg,L,0.3513,0.7864
000061.jpg,L,0.3513,0.7864
000062.jpg,L,0.3513,0.7864
000063.jpg,L,0.3513,0.7864
000064.jpg,L,0.3513,0.7864
000065.jpg,L,0.3513,0.7864
000066.jpg,L,0.3513,0.7864
000067.jpg,L,0.3513,0.7864
000068.jpg,L,0.3513,0.7864
000069.jpg,L,0.3513,0.7864
000070.jpg,L,0.3513,0.7864
000071.jpg,L,0.3513,0.7864
000072.jpg,L,0.3513,0.7864
000073.jpg,L,0.3513,0.7864
000074.jpg,L,0.3513,0.7864
000075.jpg,L,0.3513,0.7864
000076.jpg,L,0.3513,0.7864
000077.jpg,L,0.3513,0.7864
000078.jpg,L,0.3513,0.7864
000079.jpg,L,0.3513,0.7864
000080.jpg,L,0.3513,0.7864
000081.jpg,L,0.3513,0.7864
000082.jpg,L,0.3513,0.7864
000083.jpg,L,0.3513,0.7864
000084.jpg,L,0.3513,0.7864
000085.jpg,L,0.3513,0.7864
000086.jpg,L,0.3513,0.7864
000087.jpg,L,0.3513,0.7864
000088.jpg,L,0.3513,0.7864
000089.jpg,L,0.3513,0.7864
000090.jpg,L,0.3513,0.7864
000091.jpg,L,0.3513,0.7864
000092.jpg,L,0.3513,0.7864
000093.jpg,L,0.3513,0.7864
000094.jpg,L,0.3513,0.7864
000095.jpg,L,0.3513,0.7864
000096.jpg,L,0.3513,0.7864
000097.jpg,L,0.3513,0.7864
000098.jpg,L,0.3513,0.7864
000099.jpg,L,0.3513,0.7864
000100.jpg,L,0.3513,0.7864
000101.jpg,L,0.3513,0.7864
000102.jpg,L,0.3513,0.7864
000103.jpg,L,0.3513,0.7864
000104.jpg,L,0.3513,0.7864
000105.jpg,L,0.3513,0.7864
000106.jpg,L,0.3513,0.7864
000107.jpg,L,0.3513,0.7864
000108.jpg,L,0.3513,0.7864
000109.jpg,L,0.3513,0.7864
000110.jpg,L,0.3513,0.7864
000111.jpg,L,0.3513,0.7864
000112.jpg,L,0.3513,0.7864
000113.jpg,L,0.3513,0.7864
000114.jpg,L,0.3513,0.7864
000115.jpg,L,0.3513,0.7864
000116.jpg,L,0.3513,0.7864
000117.jpg,L,0.3513,0.7864
000118.jpg,L,0.3513,0.7864
000119.jpg,L,0.3513,0.7864
000120.jpg,L,0.3513,0.7864
000121.jpg,L,0.3513,0.7864
000122.jpg,L,0.3513,0.7864
000123.jpg,L,0.3513,0.7864
000124.jpg,L,0.3513,0.7864
000125.jpg,L,0.3513,0.7864
000126.jpg,L,0.3513,0.7864
000127.jpg,L,0.3513,0.7864
000128.jpg,L,0.3513,0.7864
000129.jpg,L,0.3513,0.7864
000130.jpg,L,0.3513,0.7864
000131.jpg,L,0.3513,0.7864
000132.jpg,L,0.3513,0.7864
000133.jpg,L,0.3513,0.7864
000134.jpg,L,0.3513,0.7864
000135.jpg,L,0.3513,0.7864
000136.jpg,L,0.3513,0.7864
000137.jpg,L,0.3513,0.7864
000138.jpg,L,0.3513,0.7864
000139.jpg,L,0.3513,0.7864
000140.jpg,L,0.3513,0.7864
000141.jpg,L,0.3513,0.7864
000142.jpg,L,0.3513,0.7864
000143.jpg,L,0.3513,0.7864
000144.jpg,L,0.3513,0.7864
