# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 19
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.7292,0.2282
000002.jpg,L,0.7292,0.2282
000003.jpg,L,0.7292,0.2282
000004.jpg,L,0.7292,0.2282
000005.jpg,L,0.7292,0.2282
000006.jpg,L,0.7292,0.2282
000007.jpg,L,0.7292,0.2282
000008.jpg,L,0.7292,0.2282
000009.jpg,L,0.7292,0.2282
000010.jpg,L,0.7292,0.2282
000011.jpg,L,0.7292,0.2282
000012.jpg,L,0.7292,0.2282
000013.jpg,L,0.7292,0.2282
000014.jpg,L,0.7292,0.2282
000015.jpg,L,0.7292,0.2282
000016.jpg,L,0.7292,0.2282
000017.jpg,L,0.7292,0.2282
000018.jpg,L,0.7292,0.2282
000019.jpg,L,0.7292,0.2282
000020.jpg,L,0.7292,0.2282
000021.jpg,L,0.7292,0.2282
000022.jpg,L,0.7292,0.2282
000023.jpg,L,0.7292,0.2282
000024.jpg,L,0.7292,0.2282
000025.jpg,L,0.7292,0.2282
000026.jpg,L,0.7292,0.2282
000027.jpg,L,0.7292,0.2282
000028.jpg,L,0.7292,0.2282
000029.jpg,L,0.7292,0.2282
000030.jpg,L,0.7292,0.2282
000031.jpg,L,0.7292,0.2282
000032.jpg,L,0.7292,0.2282
000033.jpg,L,0.7292,0.2282
000034.jpg,L,0.7292,0.2282
000035.jpg,L,0.7292,0.2282
000036.jpg,L,0.7292,0.2282
000037.jpg,L,0.7292,0.2282
000038.jpg,L,0.7292,0.2282
000039.jpg,L,0.7292,0.2282
000040.jpg,L,0.7292,0.2282
000041.jpg,L,0.7292,0.2282
000042.jpg,L,0.7292,0.2282
000043.jpg,L,0.7292,0.2282
000044.jpg,L,0.7292,0.2282
000045.jpg,L,0.7292,0.2282
000046.jpg,L,0.7292,0.2282
000047.jpg,L,0.7292,0.2282
000048.jpg,L,0.7292,0.2282
000049.jpg,L,0.7292,0.2282
000050.jpg,L,0.7292,0.2282
000051.jpg,L,0.7292,0.2282
000052.jpg,L,0.7292,0.2282
000053.jpg,L,0.7292,0.2282
000054.jpg,L,0.7292,0.2282
000055.jpg,L,0.7292,0.2282
000056.jpg,L,0.7292,0.2282
000057.jpg,L,0.7292,0.2282
000058.jpg,L,0.7292,0.2282
000059.jpg,L,0.7292,0.2282
000060.jpg,L,0.7292,0.2282
000061.jpg,L,0.7292,0.2282
000062.jpg,L,0.7292,0.2282
000063.jpg,L,0.7292,0.2282
000064.jpg,L,0.7292,0.2282
000065.jpg,L,0.7292,0.2282
000066.jpg,L,0.7292,0.2282
000067.jpg,L,0.7292,0.2282
000068.jpg,L,0.7292,0.2282
000069.jpg,L,0.7292,0.2282
000070.jpg,L,0.7292,0.2282
000071.jpg,L,0.7292,0.2282
