# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 12
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.1301,0.8889
000002.jpg,L,0.1301,0.8889
000003.jpg,L,0.1301,0.8889
000004.jpg,L,0.1301,0.8889
000005.jpg,L,0.1301,0.8889
000006.jpg,L,0.1301,0.8889
000007.jpg,L,0.1301,0.8889
000008.jpg,L,0.1301,0.8889
000009.jpg,L,0.1301,0.8889
000010.jpg,L,0.1301,0.8889
000011.jpg,L,0.1301,0.8889
000012.jpg,L,0.1301,0.8889
000013.jpg,L,0.1301,0.8889
000014.jpg,L,0.1301,0.8889
000015.jpg,L,0.1301,0.8889
000016.jpg,L,0.1301,0.8889
000017.jpg,L,0.1301,0.8889
000018.jpg,L,0.1301,0.8889
000019.jpg,L,0.1301,0.8889
000020.jpg,L,0.1301,0.8889
000021.jpg,L,0.1301,0.8889
000022.jpg,L,0.1301,0.8889
000023.jpg,L,0.1301,0.8889
000024.jpg,L,0.1301,0.8889
000025.jpg,L,0.1301,0.8889
000026.jpg,L,0.1301,0.8889
000027.jpg,L,0.1301,0.8889
000028.jpg,L,0.1301,0.8889
000029.jpg,L,0.1301,0.8889
000030.jpg,L,0.1301,0.8889
000031.jpg,L,0.1301,0.8889
000032.jpg,L,0.1301,0.8889
000033.jpg,L,0.1301,0.8889
000034.jpg,L,0.1301,0.8889
000035.jpg,L,0.1301,0.8889
000036.jpg,L,0.1301,0.8889
000037.jpg,L,0.1301,0.8889
000038.jpg,L,0.1301,0.8889
000039.jpg,L,0.1301,0.8889
000040.jpg,L,0.1301,0.8889
000041.jpg,L,0.1301,0.8889
000042.jpg,L,0.1301,0.8889
000043.jpg,L,0.1301,0.8889
000044.jpg,L,0.1301,0.8889
000045.jpg,L,0.1301,0.8889
000046.jpg,L,0.1301,0.8889
000047.jpg,L,0.1301,0.8889
000048.jpg,L,0.1301,0.8889
000049.jpg,L,0.1301,0.8889
000050.jpg,L,0.1301,0.8889
000051.jpg,L,0.1301,0.8889
000052.jpg,L,0.1301,0.8889
000053.jpg,L,0.1301,0.8889
000054.jpg,L,0.1301,0.8889
000055.jpg,L,0.1301,0.8889
000056.jpg,L,0.1301,0.8889
000057.jpg,L,0.1301,0.8889
000058.jpg,L,0.1301,0.8889
000059.jpg,L,0.1301,0.8889
000060.jpg,L,0.1301,0.8889
000061.jpg,L,0.1301,0.8889
000062.jpg,L,0.1301,0.8889
000063.jpg,L,0.1301,0.8889
000064.jpg,L,0.1301,0.8889
000065.jpg,L,0.1301,0.8889
000066.jpg,L,0.1301,0.8889
000067.jpg,L,0.1301,0.8889
000068.jpg,L,0.1301,0.8889
000069.jpg,L,0.1301,0.8889
000070.jpg,L,0.1301,0.8889
000071.jpg,L,0.1301,0.8889
000072.jpg,L,0.1301,0.8889
000073.jpg,L,0.1301,0.8889
000074.jpg,L,0.1301,0.8889
