# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 26
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.7593,-0.2627
000002.jpg,L,0.7593,-0.2627
000003.jpg,L,0.7593,-0.2627
000004.jpg,L,0.7593,-0.2627
000005.jpg,L,0.7593,-0.2627
000006.jpg,L,0.7593,-0.2627
000007.jpg,L,0.7593,-0.2627
000008.jpg,L,0.7593,-0.2627
000009.jpg,L,0.7593,-0.2627
000010.jpg,L,0.7593,-0.2627
000011.jpg,L,0.7593,-0.2627
000012.jpg,L,0.7593,-0.2627
000013.jpg,L,0.7593,-0.2627
000014.jpg,L,0.7593,-0.2627
000015.jpg,L,0.7593,-0.2627
000016.jpg,L,0.7593,-0.2627
000017.jpg,L,0.7593,-0.2627
000018.jpg,L,0.7593,-0.2627
000019.jpg,L,0.7593,-0.2627
000020.jpg,L,0.7593,-0.2627
000021.jpg,L,0.7593,-0.2627
000022.jpg,L,0.7593,-0.2627
000023.jpg,L,0.7593,-0.2627
000024.jpg,L,0.7593,-0.2627
000025.jpg,L,0.7593,-0.2627
000026.jpg,L,0.7593,-0.2627
000027.jpg,L,0.7593,-0.2627
000028.jpg,L,0.7593,-0.2627
000029.jpg,L,0.7593,-0.2627
000030.jpg,L,0.7593,-0.2627
000031.jpg,L,0.7593,-0.2627
000032.jpg,L,0.7593,-0.2627
000033.jpg,L,0.7593,-0.2627
000034.jpg,L,0.7593,-0.2627
000035.jpg,L,0.7593,-0.2627
000036.jpg,L,0.7593,-0.2627
000037.jpg,L,0.7593,-0.2627
000038.jpg,L,0.7593,-0.2627
000039.jpg,L,0.7593,-0.2627
000040.jpg,L,0.7593,-0.2627
000041.jpg,L,0.7593,-0.2627
000042.jpg,L,0.7593,-0.2627
000043.jpg,L,0.7593,-0.2627
000044.jpg,L,0.7593,-0.2627
000045.jpg,L,0.7593,-0.2627
000046.jpg,L,0.7593,-0.2627
000047.jpg,L,0.7593,-0.2627
000048.jpg,L,0.7593,-0.2627
000049.jpg,L,0.7593,-0.2627
000050.jpg,L,0.7593,-0.2627
000051.jpg,L,0.7593,-0.2627
000052.jpg,L,0.7593,-0.2627
000053.jpg,L,0.7593,-0.2627
000054.jpg,L,0.7593,-0.2627
000055.jpg,L,0.7593,-0.2627
000056.jpg,L,0.7593,-0.2627
000057.jpg,L,0.7593,-0.2627
000058.jpg,L,0.7593,-0.2627
000059.jpg,L,0.7593,-0.2627
000060.jpg,L,0.7593,-0.2627
000061.jpg,L,0.7593,-0.2627
000062.jpg,L,0.7593,-0.2627
000063.jpg,L,0.7593,-0.2627
000064.jpg,L,0.7593,-0.2627
000065.jpg,L,0.7593,-0.2627
000066.jpg,L,0.7593,-0.2627
000067.jpg,L,0.7593,-0.2627
000068.jpg,L,0.7593,-0.2627
000069.jpg,L,0.7593,-0.2627
000070.jpg,L,0.7593,-0.2627
000071.jpg,L,0.7593,-0.2627
000072.jpg,L,0.7593,-0.2627
000073.jpg,L,0.7593,-0.2627
000074.jpg,L,0.7593,-0.2627
000075.jpg,L,0.7593,-0.2627
000076.jpg,L,0.7593,-0.2627
000077.jpg,L,0.7593,-0.2627
000078.jpg,L,0.7593,-0.2627
000079.jpg,L,0.7593,-0.2627
000080.jpg,L,0.7593,-0.2627
000081.jpg,L,0.7593,-0.2627
000082.jpg,L,0.7593,-0.2627
000083.jpg,L,0.7593,-0.2627
000084.jpg,L,0.7593,-0.2627
000085.jpg,L,0.7593,-0.2627
000086.jpg,L,0.7593,-0.2627
