# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 40
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,-0.1292,0.3317
000002.jpg,L,-0.1292,0.3317
000003.jpg,L,-0.1292,0.3317
000004.jpg,L,-0.1292,0.3317
000005.jpg,L,-0.1292,0.3317
000006.jpg,L,-0.1292,0.3317
000007.jpg,L,-0.1292,0.3317
000008.jpg,L,-0.1292,0.3317
000009.jpg,L,-0.1292,0.3317
000010.jpg,L,-0.1292,0.3317
000011.jpg,L,-0.1292,0.3317
000012.jpg,L,-0.1292,0.3317
000013.jpg,L,-0.1292,0.3317
000014.jpg,L,-0.1292,0.3317
000015.jpg,L,-0.1292,0.3317
000016.jpg,L,-0.1292,0.3317
000017.jpg,L,-0.1292,0.3317
000018.jpg,L,-0.1292,0.3317
000019.jpg,L,-0.1292,0.3317
000020.jpg,L,-0.1292,0.3317
000021.jpg,L,-0.1292,0.3317
000022.jpg,L,-0.1292,0.3317
000023.jpg,L,-0.1292,0.3317
000024.jpg,L,-0.1292,0.3317
000025.jpg,L,-0.1292,0.3317
000026.jpg,L,-0.1292,0.3317
000027.jpg,L,-0.1292,0.3317
000028.jpg,L,-0.1292,0.3317
000029.jpg,L,-0.1292,0.3317
000030.jpg,L,-0.1292,0.3317
000031.jpg,L,-0.1292,0.3317
000032.jpg,L,-0.1292,0.3317
000033.jpg,L,-0.1292,0.3317
000034.jpg,L,-0.1292,0.3317
000035.jpg,L,-0.1292,0.3317
000036.jpg,L,-0.1292,0.3317
000037.jpg,L,-0.1292,0.3317
000038.jpg,L,-0.1292,0.3317
000039.jpg,L,-0.1292,0.3317
000040.jpg,L,-0.1292,0.3317
000041.jpg,L,-0.1292,0.3317
000042.jpg,L,-0.1292,0.3317
000043.jpg,L,-0.1292,0.3317
000044.jpg,L,-0.1292,0.3317
000045.jpg,L,-0.1292,0.3317
000046.jpg,L,-0.1292,0.3317
000047.jpg,L,-0.1292,0.3317
000048.jpg,L,-0.1292,0.3317
000049.jpg,L,-0.1292,0.3317
000050.jpg,L,-0.1292,0.3317
000051.jpg,L,-0.1292,0.3317
000052.jpg,L,-0.1292,0.3317
000053.jpg,L,-0.1292,0.3317
000054.jpg,L,-0.1292,0.3317
000055.jpg,L,-0.1292,0.3317
000056.jpg,L,-0.1292,0.3317
000057.jpg,L,-0.1292,0.3317
000058.jpg,L,-0.1292,0.3317
000059.jpg,L,-0.1292,0.3317
000060.jpg,L,-0.1292,0.3317
000061.jpg,L,-0.1292,0.3317
000062.jpg,L,-0.1292,0.3317
000063.jpg,L,-0.1292,0.3317
000064.jpg,L,-0.1292,0.3317
000065.jpg,L,-0.1292,0.3317
000066.jpg,L,-0.1292,0.3317
000067.jpg,L,-0.1292,0.3317
000068.jpg,L,-0.1292,0.3317
000069.jpg,L,-0.1292,0.3317
000070.jpg,L,-0.1292,0.3317
000071.jpg,L,-0.1292,0.3317
000072.jpg,L,-0.1292,0.3317
000073.jpg,L,-0.1292,0.3317
000074.jpg,L,-0.1292,0.3317
000075.jpg,L,-0.1292,0.3317
000076.jpg,L,-0.1292,0.3317
000077.jpg,L,-0.1292,0.3317
000078.jpg,L,-0.1292,0.3317
