# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 39
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.5429,0.6142
000002.jpg,L,0.5429,0.6142
000003.jpg,L,0.5429,0.6142
000004.jpg,L,0.5429,0.6142
000005.jpg,L,0.5429,0.6142
000006.jpg,L,0.5429,0.6142
000007.jpg,L,0.5429,0.6142
000008.jpg,L,0.5429,0.6142
000009.jpg,L,0.5429,0.6142
000010.jpg,L,0.5429,0.6142
000011.jpg,L,0.5429,0.6142
000012.jpg,L,0.5429,0.6142
000013.jpg,L,0.5429,0.6142
000014.jpg,L,0.5429,0.6142
000015.jpg,L,0.5429,0.6142
000016.jpg,L,0.5429,0.6142
000017.jpg,L,0.5429,0.6142
000018.jpg,L,0.5429,0.6142
000019.jpg,L,0.5429,0.6142
000020.jpg,L,0.5429,0.6142
000021.jpg,L,0.5429,0.6142
000022.jpg,L,0.5429,0.6142
000023.jpg,L,0.5429,0.6142
000024.jpg,L,0.5429,0.6142
000025.jpg,L,0.5429,0.6142
000026.jpg,L,0.5429,0.6142
000027.jpg,L,0.5429,0.6142
000028.jpg,L,0.5429,0.6142
000029.jpg,L,0.5429,0.6142
000030.jpg,L,0.5429,0.6142
000031.jpg,L,0.5429,0.6142
000032.jpg,L,0.5429,0.6142
000033.jpg,L,0.5429,0.6142
000034.jpg,L,0.5429,0.6142
000035.jpg,L,0.5429,0.6142
000036.jpg,L,0.5429,0.6142
000037.jpg,L,0.5429,0.6142
000038.jpg,L,0.5429,0.6142
000039.jpg,L,0.5429,0.6142
000040.jpg,L,0.5429,0.6142
000041.jpg,L,0.5429,0.6142
000042.jpg,L,0.5429,0.6142
000043.jpg,L,0.5429,0.6142
000044.jpg,L,0.5429,0.6142
000045.jpg,L,0.5429,0.6142
000046.jpg,L,0.5429,0.6142
000047.jpg,L,0.5429,0.6142
000048.jpg,L,0.5429,0.6142
000049.jpg,L,0.5429,0.6142
000050.jpg,L,0.5429,0.6142
000051.jpg,L,0.5429,0.6142
000052.jpg,L,0.5429,0.6142
000053.jpg,L,0.5429,0.6142
000054.jpg,L,0.5429,0.6142
000055.jpg,L,0.5429,0.6142
000056.jpg,L,0.5429,0.6142
000057.jpg,L,0.5429,0.6142
000058.jpg,L,0.5429,0.6142
000059.jpg,L,0.5429,0.6142
000060.jpg,L,0.5429,0.6142
000061.jpg,L,0.5429,0.6142
000062.jpg,L,0.5429,0.6142
000063.jpg,L,0.5429,0.6142
000064.jpg,L,0.5429,0.6142
000065.jpg,L,0.5429,0.6142
000066.jpg,L,0.5429,0.6142
000067.jpg,L,0.5429,0.6142
000068.jpg,L,0.5429,0.6142
000069.jpg,L,0.5429,0.6142
