# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 37
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.0009,-0.3399
000002.jpg,L,0.0009,-0.3399
000003.jpg,L,0.0009,-0.3399
000004.jpg,L,0.0009,-0.3399
000005.jpg,L,0.0009,-0.3399
000006.jpg,L,0.0009,-0.3399
000007.jpg,L,0.0009,-0.3399
000008.jpg,L,0.0009,-0.3399
000009.jpg,L,0.0009,-0.3399
000010.jpg,L,0.0009,-0.3399
000011.jpg,L,0.0009,-0.3399
000012.jpg,L,0.0009,-0.3399
000013.jpg,L,0.0009,-0.3399
000014.jpg,L,0.0009,-0.3399
000015.jpg,L,0.0009,-0.3399
000016.jpg,L,0.0009,-0.3399
000017.jpg,L,0.0009,-0.3399
000018.jpg,L,0.0009,-0.3399
000019.jpg,L,0.0009,-0.3399
000020.jpg,L,0.0009,-0.3399
000021.jpg,L,0.0009,-0.3399
000022.jpg,L,0.0009,-0.3399
000023.jpg,L,0.0009,-0.3399
000024.jpg,L,0.0009,-0.3399
000025.jpg,L,0.0009,-0.3399
000026.jpg,L,0.0009,-0.3399
000027.jpg,L,0.0009,-0.3399
000028.jpg,L,0.0009,-0.3399
000029.jpg,L,0.0009,-0.3399
000030.jpg,L,0.0009,-0.3399
000031.jpg,L,0.0009,-0.3399
000032.jpg,L,0.0009,-0.3399
000033.jpg,L,0.0009,-0.3399
000034.jpg,L,0.0009,-0.3399
000035.jpg,L,0.0009,-0.3399
000036.jpg,L,0.0009,-0.3399
000037.jpg,L,0.0009,-0.3399
000038.jpg,L,0.0009,-0.3399
000039.jpg,L,0.0009,-0.3399
000040.jpg,L,0.0009,-0.3399
000041.jpg,L,0.0009,-0.3399
000042.jpg,L,0.0009,-0.3399
000043.jpg,L,0.0009,-0.3399
000044.jpg,L,0.0009,-0.3399
000045.jpg,L,0.0009,-0.3399
000046.jpg,L,0.0009,-0.3399
000047.jpg,L,0.0009,-0.3399
000048.jpg,L,0.0009,-0.3399
000049.jpg,L,0.0009,-0.3399
000050.jpg,L,0.0009,-0.3399
000051.jpg,L,0.0009,-0.3399
000052.jpg,L,0.0009,-0.3399
000053.jpg,L,0.0009,-0.3399
000054.jpg,L,0.0009,-0.3399
000055.jpg,L,0.0009,-0.3399
000056.jpg,L,0.0009,-0.3399
000057.jpg,L,0.0009,-0.3399
000058.jpg,L,0.0009,-0.3399
000059.jpg,L,0.0009,-0.3399
000060.jpg,L,0.0009,-0.3399
000061.jpg,L,0.0009,-0.3399
000062.jpg,L,0.0009,-0.3399
000063.jpg,L,0.0009,-0.3399
000064.jpg,L,0.0009,-0.3399
000065.jpg,L,0.0009,-0.3399
000066.jpg,L,0.0009,-0.3399
000067.jpg,L,0.0009,-0.3399
000068.jpg,L,0.0009,-0.3399
000069.jpg,L,0.0009,-0.3399
000070.jpg,L,0.0009,-0.3399
000071.jpg,L,0.0009,-0.3399
000072.jpg,L,0.0009,-0.3399
000073.jpg,L,0.0009,-0.3399
000074.jpg,L,0.0009,-0.3399
000075.jpg,L,0.0009,-0.3399
000076.jpg,L,0.0009,-0.3399
000077.jpg,L,0.0009,-0.3399
000078.jpg,L,0.0009,-0.3399
000079.jpg,L,0.0009,-0.3399
000080.jpg,L,0.0009,-0.3399
000081.jpg,L,0.0009,-0.3399
000082.jpg,L,0.0009,-0.3399
000083.jpg,L,0.0009,-0.3399
000084.jpg,L,0.0009,-0.3399
000085.jpg,L,0.0009,-0.3399
000086.jpg,L,0.0009,-0.3399
000087.jpg,L,0.0009,-0.3399
000088.jpg,L,0.0009,-0.3399
000089.jpg,L,0.0009,-0.3399
000090.jpg,L,0.0009,-0.3399
000091.jpg,L,0.0009,-0.3399
000092.jpg,L,0.0009,-0.3399
000093.jpg,L,0.0009,-0.3399
000094.jpg,L,0.0009,-0.3399
000095.jpg,L,0.0009,-0.3399
000096.jpg,L,0.0009,-0.3399
000097.jpg,L,0.0009,-0.3399
000098.jpg,L,0.0009,-0.3399
000099.jpg,L,0.0009,-0.3399
000100.jpg,L,0.0009,-0.3399
000101.jpg,L,0.0009,-0.3399
000102.jpg,L,0.0009,-0.3399
000103.jpg,L,0.0009,-0.3399
000104.jpg,L,0.0009,-0.3399
000105.jpg,L,0.0009,-0.3399
000106.jpg,L,0.0009,-0.3399
000107.jpg,L,0.0009,-0.3399
000108.jpg,L,0.0009,-0.3399
000109.jpg,L,0.0009,-0.3399
000110.jpg,L,0.0009,-0.3399
000111.jpg,L,0.0009,-0.3399
000112.jpg,L,0.0009,-0.3399
000113.jpg,L,0.0009,-0.3399
000114.jpg,L,0.0009,-0.3399
000115.jpg,L,0.0009,-0.3399
000116.jpg,L,0.0009,-0.3399
000117.jpg,L,0.0009,-0.3399
000118.jpg,L,0.0009,-0.3399
000119.jpg,L,0.0009,-0.3399
000120.jpg,L,0.0009,-0.3399
000121.jpg,L,0.0009,-0.3399
000122.jpg,L,0.0009,-0.3399
000123.jpg,L,0.0009,-0.3399
000124.jpg,L,0.0009,-0.3399
000125.jpg,L,0.0009,-0.3399
000126.jpg,L,0.0009,-0.3399
000127.jpg,L,0.0009,-0.3399
000128.jpg,L,0.0009,-0.3399
000129.jpg,L,0.0009,-0.3399
000130.jpg,L,0.0009,-0.3399
000131.jpg,L,0.0009,-0.3399
000132.jpg,L,0.0009,-0.3399
000133.jpg,L,0.0009,-0.3399
000134.jpg,L,0.0009,-0.3399
000135.jpg,L,0.0009,-0.3399
000136.jpg,L,0.0009,-0.3399
000137.jpg,L,0.0009,-0.3399
000138.jpg,L,0.0009,-0.3399
000139.jpg,L,0.0009,-0.3399
000140.jpg,L,0.0009,-0.3399
000141.jpg,L,0.0009,-0.3399
000142.jpg,L,0.0009,-0.3399
000143.jpg,L,0.0009,-0.3399
000144.jpg,L,0.0009,-0.3399
000145.jpg,L,0.0009,-0.3399
000146.jpg,L,0.0009,-0.3399
000147.jpg,L,0.0009,-0.3399
000148.jpg,L,0.0009,-0.3399
000149.jpg,L,0.0009,-0.3399
000150.jpg,L,0.0009,-0.3399
000151.jpg,L,0.0009,-0.3399
000152.jpg,L,0.0009,-0.3399
000153.jpg,L,0.0009,-0.3399
000154.jpg,L,0.0009,-0.3399
000155.jpg,L,0.0009,-0.3399
000156.jpg,L,0.0009,-0.3399
000157.jpg,L,0.0009,-0.3399
000158.jpg,L,0.0009,-0.3399
000159.jpg,L,0.0009,-0.3399
000160.jpg,L,0.0009,-0.3399
000161.jpg,L,0.0009,-0.3399
000162.jpg,L,0.0009,-0.3399
000163.jpg,L,0.0009,-0.3399
000164.jpg,L,0.0009,-0.3399
000165.jpg,L,0.0009,-0.3399
000166.jpg,L,0.0009,-0.3399
000167.jpg,L,0.0009,-0.3399
000168.jpg,L,0.0009,-0.3399
000169.jpg,L,0.0009,-0.3399
000170.jpg,L,0.0009,-0.3399
000171.jpg,L,0.0009,-0.3399
000172.jpg,L,0.0009,-0.3399
000173.jpg,L,0.0009,-0.3399
000174.jpg,L,0.0009,-0.3399
000175.jpg,L,0.0009,-0.3399
000176.jpg,L,0.0009,-0.3399
000177.jpg,L,0.0009,-0.3399
000178.jpg,L,0.0009,-0.3399
000179.jpg,R,0.0009,-0.3399
000180.jpg,R,0.0009,-0.3399
000181.jpg,R,0.0009,-0.3399
000182.jpg,R,0.0009,-0.3399
000183.jpg,R,0.0009,-0.3399
000184.jpg,R,0.0009,-0.3399
000185.jpg,R,0.0009,-0.3399
000186.jpg,R,0.0009,-0.3399
000187.jpg,R,0.0009,-0.3399
000188.jpg,R,0.0009,-0.3399
000189.jpg,R,0.0009,-0.3399
000190.jpg,R,0.0009,-0.3399
000191.jpg,R,0.0009,-0.3399
000192.jpg,R,0.0009,-0.3399
000193.jpg,R,0.0009,-0.3399
000194.jpg,R,0.0009,-0.3399
000195.jpg,R,0.0009,-0.3399
000196.jpg,R,0.0009,-0.3399
000197.jpg,R,0.0009,-0.3399
000198.jpg,R,0.0009,-0.3399
000199.jpg,R,0.0009,-0.3399
000200.jpg,R,0.0009,-0.3399
000201.jpg,R,0.0009,-0.3399
000202.jpg,R,0.0009,-0.3399
000203.jpg,R,0.0009,-0.3399
000204.jpg,R,0.0009,-0.3399
000205.jpg,R,0.0009,-0.3399
000206.jpg,R,0.0009,-0.3399
000207.jpg,R,0.0009,-0.3399
