# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 09
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.6887,0.5499
000002.jpg,L,0.6887,0.5499
000003.jpg,L,0.6887,0.5499
000004.jpg,L,0.6887,0.5499
000005.jpg,L,0.6887,0.5499
000006.jpg,L,0.6887,0.5499
000007.jpg,L,0.6887,0.5499
000008.jpg,L,0.6887,0.5499
000009.jpg,L,0.6887,0.5499
000010.jpg,L,0.6887,0.5499
000011.jpg,L,0.6887,0.5499
000012.jpg,L,0.6887,0.5499
000013.jpg,L,0.6887,0.5499
000014.jpg,L,0.6887,0.5499
000015.jpg,L,0.6887,0.5499
000016.jpg,L,0.6887,0.5499
000017.jpg,L,0.6887,0.5499
000018.jpg,L,0.6887,0.5499
000019.jpg,L,0.6887,0.5499
000020.jpg,L,0.6887,0.5499
000021.jpg,L,0.6887,0.5499
000022.jpg,L,0.6887,0.5499
000023.jpg,L,0.6887,0.5499
000024.jpg,L,0.6887,0.5499
000025.jpg,L,0.6887,0.5499
000026.jpg,L,0.6887,0.5499
000027.jpg,L,0.6887,0.5499
000028.jpg,L,0.6887,0.5499
000029.jpg,L,0.6887,0.5499
000030.jpg,L,0.6887,0.5499
000031.jpg,L,0.6887,0.5499
000032.jpg,L,0.6887,0.5499
000033.jpg,L,0.6887,0.5499
000034.jpg,L,0.6887,0.5499
000035.jpg,L,0.6887,0.5499
000036.jpg,L,0.6887,0.5499
000037.jpg,L,0.6887,0.5499
000038.jpg,L,0.6887,0.5499
000039.jpg,L,0.6887,0.5499
000040.jpg,L,0.6887,0.5499
000041.jpg,L,0.6887,0.5499
000042.jpg,L,0.6887,0.5499
000043.jpg,L,0.6887,0.5499
000044.jpg,L,0.6887,0.5499
000045.jpg,L,0.6887,0.5499
000046.jpg,L,0.6887,0.5499
000047.jpg,L,0.6887,0.5499
000048.jpg,L,0.6887,0.5499
000049.jpg,L,0.6887,0.5499
000050.jpg,L,0.6887,0.5499
000051.jpg,L,0.6887,0.5499
000052.jpg,L,0.6887,0.5499
000053.jpg,L,0.6887,0.5499
000054.jpg,L,0.6887,0.5499
000055.jpg,L,0.6887,0.5499
000056.jpg,L,0.6887,0.5499
000057.jpg,L,0.6887,0.5499
000058.jpg,L,0.6887,0.5499
000059.jpg,L,0.6887,0.5499
000060.jpg,L,0.6887,0.5499
000061.jpg,L,0.6887,0.5499
000062.jpg,L,0.6887,0.5499
000063.jpg,L,0.6887,0.5499
000064.jpg,L,0.6887,0.5499
000065.jpg,L,0.6887,0.5499
000066.jpg,L,0.6887,0.5499
000067.jpg,L,0.6887,0.5499
000068.jpg,L,0.6887,0.5499
000069.jpg,L,0.6887,0.5499
000070.jpg,L,0.6887,0.5499
000071.jpg,L,0.6887,0.5499
000072.jpg,L,0.6887,0.5499
000073.jpg,L,0.6887,0.5499
