# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 15
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,-0.1732,-0.3359
000002.jpg,L,-0.1732,-0.3359
000003.jpg,L,-0.1732,-0.3359
000004.jpg,L,-0.1732,-0.3359
000005.jpg,L,-0.1732,-0.3359
000006.jpg,L,-0.1732,-0.3359
000007.jpg,L,-0.1732,-0.3359
000008.jpg,L,-0.1732,-0.3359
000009.jpg,L,-0.1732,-0.3359
000010.jpg,L,-0.1732,-0.3359
000011.jpg,L,-0.1732,-0.3359
000012.jpg,L,-0.1732,-0.3359
000013.jpg,L,-0.1732,-0.3359
000014.jpg,L,-0.1732,-0.3359
000015.jpg,L,-0.1732,-0.3359
000016.jpg,L,-0.1732,-0.3359
000017.jpg,L,-0.1732,-0.3359
000018.jpg,L,-0.1732,-0.3359
000019.jpg,L,-0.1732,-0.3359
000020.jpg,L,-0.1732,-0.3359
000021.jpg,L,-0.1732,-0.3359
000022.jpg,L,-0.1732,-0.3359
000023.jpg,L,-0.1732,-0.3359
000024.jpg,L,-0.1732,-0.3359
000025.jpg,L,-0.1732,-0.3359
000026.jpg,L,-0.1732,-0.3359
000027.jpg,L,-0.1732,-0.3359
000028.jpg,L,-0.1732,-0.3359
000029.jpg,L,-0.1732,-0.3359
000030.jpg,L,-0.1732,-0.3359
000031.jpg,L,-0.1732,-0.3359
000032.jpg,L,-0.1732,-0.3359
000033.jpg,L,-0.1732,-0.3359
000034.jpg,L,-0.1732,-0.3359
000035.jpg,L,-0.1732,-0.3359
000036.jpg,L,-0.1732,-0.3359
000037.jpg,L,-0.1732,-0.3359
000038.jpg,L,-0.1732,-0.3359
000039.jpg,L,-0.1732,-0.3359
000040.jpg,L,-0.1732,-0.3359
000041.jpg,L,-0.1732,-0.3359
000042.jpg,L,-0.1732,-0.3359
000043.jpg,L,-0.1732,-0.3359
000044.jpg,L,-0.1732,-0.3359
000045.jpg,L,-0.1732,-0.3359
000046.jpg,L,-0.1732,-0.3359
000047.jpg,L,-0.1732,-0.3359
000048.jpg,L,-0.1732,-0.3359
000049.jpg,L,-0.1732,-0.3359
000050.jpg,L,-0.1732,-0.3359
