# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 29
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,-0.0557,0.1477
000002.jpg,L,-0.0557,0.1477
000003.jpg,L,-0.0557,0.1477
000004.jpg,L,-0.0557,0.1477
000005.jpg,L,-0.0557,0.1477
000006.jpg,L,-0.0557,0.1477
000007.jpg,L,-0.0557,0.1477
000008.jpg,L,-0.0557,0.1477
000009.jpg,L,-0.0557,0.1477
000010.jpg,L,-0.0557,0.1477
000011.jpg,L,-0.0557,0.1477
000012.jpg,L,-0.0557,0.1477
000013.jpg,L,-0.0557,0.1477
000014.jpg,L,-0.0557,0.1477
000015.jpg,L,-0.0557,0.1477
000016.jpg,L,-0.0557,0.1477
000017.jpg,L,-0.0557,0.1477
000018.jpg,L,-0.0557,0.1477
000019.jpg,L,-0.0557,0.1477
000020.jpg,L,-0.0557,0.1477
000021.jpg,L,-0.0557,0.1477
000022.jpg,L,-0.0557,0.1477
000023.jpg,L,-0.0557,0.1477
000024.jpg,L,-0.0557,0.1477
000025.jpg,L,-0.0557,0.1477
000026.jpg,L,-0.0557,0.1477
000027.jpg,L,-0.0557,0.1477
000028.jpg,L,-0.0557,0.1477
000029.jpg,L,-0.0557,0.1477
000030.jpg,L,-0.0557,0.1477
000031.jpg,L,-0.0557,0.1477
000032.jpg,L,-0.0557,0.1477
000033.jpg,L,-0.0557,0.1477
000034.jpg,L,-0.0557,0.1477
000035.jpg,L,-0.0557,0.1477
000036.jpg,L,-0.0557,0.1477
000037.jpg,L,-0.0557,0.1477
000038.jpg,L,-0.0557,0.1477
000039.jpg,L,-0.0557,0.1477
000040.jpg,L,-0.0557,0.1477
000041.jpg,L,-0.0557,0.1477
000042.jpg,L,-0.0557,0.1477
000043.jpg,L,-0.0557,0.1477
000044.jpg,L,-0.0557,0.1477
000045.jpg,L,-0.0557,0.1477
000046.jpg,L,-0.0557,0.1477
000047.jpg,L,-0.0557,0.1477
000048.jpg,L,-0.0557,0.1477
000049.jpg,L,-0.0557,0.1477
000050.jpg,L,-0.0557,0.1477
000051.jpg,L,-0.0557,0.1477
000052.jpg,L,-0.0557,0.1477
000053.jpg,L,-0.0557,0.1477
000054.jpg,L,-0.0557,0.1477
000055.jpg,L,-0.0557,0.1477
000056.jpg,L,-0.0557,0.1477
000057.jpg,L,-0.0557,0.1477
000058.jpg,L,-0.0557,0.1477
000059.jpg,L,-0.0557,0.1477
000060.jpg,L,-0.0557,0.1477
000061.jpg,L,-0.0557,0.1477
000062.jpg,L,-0.0557,0.1477
000063.jpg,L,-0.0557,0.1477
000064.jpg,L,-0.0557,0.1477
000065.jpg,L,-0.0557,0.1477
000066.jpg,L,-0.0557,0.1477
000067.jpg,L,-0.0557,0.1477
000068.jpg,L,-0.0557,0.1477
000069.jpg,L,-0.0557,0.1477
000070.jpg,L,-0.0557,0.1477
000071.jpg,L,-0.0557,0.1477
000072.jpg,L,-0.0557,0.1477
000073.jpg,L,-0.0557,0.1477
000074.jpg,L,-0.0557,0.1477
000075.jpg,L,-0.0557,0.1477
000076.jpg,L,-0.0557,0.1477
000077.jpg,L,-0.0557,0.1477
000078.jpg,L,-0.0557,0.1477
000079.jpg,L,-0.0557,0.1477
000080.jpg,L,-0.0557,0.1477
000081.jpg,L,-0.0557,0.1477
000082.jpg,L,-0.0557,0.1477
000083.jpg,L,-0.0557,0.1477
000084.jpg,L,-0.0557,0.1477
000085.jpg,L,-0.0557,0.1477
000086.jpg,L,-0.0557,0.1477
000087.jpg,L,-0.0557,0.1477
000088.jpg,L,-0.0557,0.1477
000089.jpg,L,-0.0557,0.1477
000090.jpg,L,-0.0557,0.1477
000091.jpg,L,-0.0557,0.1477
000092.jpg,L,-0.0557,0.1477
000093.jpg,L,-0.0557,0.1477
000094.jpg,L,-0.0557,0.1477
000095.jpg,L,-0.0557,0.1477
000096.jpg,L,-0.0557,0.1477
000097.jpg,L,-0.0557,0.1477
000098.jpg,L,-0.0557,0.1477
000099.jpg,L,-0.0557,0.1477
000100.jpg,L,-0.0557,0.1477
000101.jpg,L,-0.0557,0.1477
000102.jpg,L,-0.0557,0.1477
000103.jpg,L,-0.0557,0.1477
000104.jpg,L,-0.0557,0.1477
000105.jpg,L,-0.0557,0.1477
000106.jpg,L,-0.0557,0.1477
000107.jpg,L,-0.0557,0.1477
000108.jpg,L,-0.0557,0.1477
000109.jpg,L,-0.0557,0.1477
000110.jpg,L,-0.0557,0.1477
000111.jpg,L,-0.0557,0.1477
000112.jpg,L,-0.0557,0.1477
000113.jpg,L,-0.0557,0.1477
000114.jpg,L,-0.0557,0.1477
000115.jpg,L,-0.0557,0.1477
000116.jpg,L,-0.0557,0.1477
000117.jpg,L,-0.0557,0.1477
000118.jpg,L,-0.0557,0.1477
000119.jpg,L,-0.0557,0.1477
000120.jpg,L,-0.0557,0.1477
000121.jpg,L,-0.0557,0.1477
000122.jpg,L,-0.0557,0.1477
000123.jpg,L,-0.0557,0.1477
000124.jpg,L,-0.0557,0.1477
000125.jpg,L,-0.0557,0.1477
000126.jpg,L,-0.0557,0.1477
000127.jpg,L,-0.0557,0.1477
000128.jpg,L,-0.0557,0.1477
000129.jpg,L,-0.0557,0.1477
000130.jpg,L,-0.0557,0.1477
000131.jpg,L,-0.0557,0.1477
000132.jpg,L,-0.0557,0.1477
000133.jpg,L,-0.0557,0.1477
000134.jpg,L,-0.0557,0.1477
000135.jpg,L,-0.0557,0.1477
000136.jpg,L,-0.0557,0.1477
000137.jpg,L,-0.0557,0.1477
000138.jpg,L,-0.0557,0.1477
000139.jpg,L,-0.0557,0.1477
000140.jpg,L,-0.0557,0.1477
000141.jpg,L,-0.0557,0.1477
000142.jpg,L,-0.0557,0.1477
000143.jpg,L,-0.0557,0.1477
000144.jpg,L,-0.0557,0.1477
000145.jpg,L,-0.0557,0.1477
000146.jpg,L,-0.0557,0.1477
000147.jpg,L,-0.0557,0.1477
000148.jpg,L,-0.0557,0.1477
000149.jpg,L,-0.0557,0.1477
000150.jpg,L,-0.0557,0.1477
000151.jpg,L,-0.0557,0.1477
000152.jpg,L,-0.0557,0.1477
000153.jpg,L,-0.0557,0.1477
000154.jpg,L,-0.0557,0.1477
000155.jpg,L,-0.0557,0.1477
000156.jpg,L,-0.0557,0.1477
000157.jpg,L,-0.0557,0.1477
000158.jpg,L,-0.0557,0.1477
000159.jpg,L,-0.0557,0.1477
000160.jpg,L,-0.0557,0.1477
000161.jpg,L,-0.0557,0.1477
000162.jpg,L,-0.0557,0.1477
000163.jpg,L,-0.0557,0.1477
000164.jpg,L,-0.0557,0.1477
000165.jpg,L,-0.0557,0.1477
000166.jpg,L,-0.0557,0.1477
000167.jpg,L,-0.0557,0.1477
000168.jpg,L,-0.0557,0.1477
000169.jpg,L,-0.0557,0.1477
000170.jpg,L,-0.0557,0.1477
000171.jpg,L,-0.0557,0.1477
000172.jpg,L,-0.0557,0.1477
000173.jpg,L,-0.0557,0.1477
000174.jpg,L,-0.0557,0.1477
000175.jpg,L,-0.0557,0.1477
000176.jpg,L,-0.0557,0.1477
000177.jpg,L,-0.0557,0.1477
000178.jpg,L,-0.0557,0.1477
000179.jpg,L,-0.0557,0.1477
000180.jpg,R,-0.0557,0.1477
000181.jpg,R,-0.0557,0.1477
000182.jpg,R,-0.0557,0.1477
000183.jpg,R,-0.0557,0.1477
000184.jpg,R,-0.0557,0.1477
000185.jpg,R,-0.0557,0.1477
000186.jpg,R,-0.0557,0.1477
000187.jpg,R,-0.0557,0.1477
000188.jpg,R,-0.0557,0.1477
000189.jpg,R,-0.0557,0.1477
000190.jpg,R,-0.0557,0.1477
000191.jpg,R,-0.0557,0.1477
000192.jpg,R,-0.0557,0.1477
000193.jpg,R,-0.0557,0.1477
000194.jpg,R,-0.0557,0.1477
000195.jpg,R,-0.0557,0.1477
000196.jpg,R,-0.0557,0.1477
000197.jpg,R,-0.0557,0.1477
000198.jpg,R,-0.0557,0.1477
000199.jpg,R,-0.0557,0.1477
000200.jpg,R,-0.0557,0.1477
000201.jpg,R,-0.0557,0.1477
000202.jpg,R,-0.0557,0.1477
000203.jpg,R,-0.0557,0.1477
000204.jpg,R,-0.0557,0.1477
000205.jpg,R,-0.0557,0.1477
000206.jpg,R,-0.0557,0.1477
000207.jpg,R,-0.0557,0.1477
000208.jpg,R,-0.0557,0.1477
000209.jpg,R,-0.0557,0.1477
000210.jpg,R,-0.0557,0.1477
000211.jpg,R,-0.0557,0.1477
000212.jpg,R,-0.0557,0.1477
000213.jpg,R,-0.0557,0.1477
000214.jpg,R,-0.0557,0.1477
000215.jpg,R,-0.0557,0.1477
000216.jpg,R,-0.0557,0.1477
000217.jpg,R,-0.0557,0.1477
000218.jpg,R,-0.0557,0.1477
000219.jpg,R,-0.0557,0.1477
000220.jpg,R,-0.0557,0.1477
000221.jpg,R,-0.0557,0.1477
000222.jpg,R,-0.0557,0.1477
000223.jpg,R,-0.0557,0.1477
000224.jpg,R,-0.0557,0.1477
000225.jpg,R,-0.0557,0.1477
000226.jpg,R,-0.0557,0.1477
000227.jpg,R,-0.0557,0.1477
000228.jpg,R,-0.0557,0.1477
000229.jpg,R,-0.0557,0.1477
000230.jpg,R,-0.0557,0.1477
000231.jpg,R,-0.0557,0.1477
000232.jpg,R,-0.0557,0.1477
000233.jpg,R,-0.0557,0.1477
000234.jpg,R,-0.0557,0.1477
000235.jpg,R,-0.0557,0.1477
000236.jpg,R,-0.0557,0.1477
000237.jpg,R,-0.0557,0.1477
000238.jpg,R,-0.0557,0.1477
000239.jpg,R,-0.0557,0.1477
000240.jpg,R,-0.0557,0.1477
000241.jpg,R,-0.0557,0.1477
000242.jpg,R,-0.0557,0.1477
000243.jpg,R,-0.0557,0.1477
000244.jpg,R,-0.0557,0.1477
000245.jpg,R,-0.0557,0.1477
000246.jpg,R,-0.0557,0.1477
000247.jpg,R,-0.0557,0.1477
000248.jpg,R,-0.0557,0.1477
000249.jpg,R,-0.0557,0.1477
000250.jpg,R,-0.0557,0.1477
000251.jpg,R,-0.0557,0.1477
000252.jpg,R,-0.0557,0.1477
000253.jpg,R,-0.0557,0.1477
000254.jpg,R,-0.0557,0.1477
000255.jpg,R,-0.0557,0.1477
000256.jpg,R,-0.0557,0.1477
000257.jpg,R,-0.0557,0.1477
000258.jpg,R,-0.0557,0.1477
000259.jpg,R,-0.0557,0.1477
000260.jpg,R,-0.0557,0.1477
000261.jpg,R,-0.0557,0.1477
000262.jpg,R,-0.0557,0.1477
000263.jpg,R,-0.0557,0.1477
000264.jpg,R,-0.0557,0.1477
000265.jpg,R,-0.0557,0.1477
000266.jpg,R,-0.0557,0.1477
000267.jpg,R,-0.0557,0.1477
000268.jpg,R,-0.0557,0.1477
000269.jpg,R,-0.0557,0.1477
000270.jpg,R,-0.0557,0.1477
000271.jpg,R,-0.0557,0.1477
000272.jpg,R,-0.0557,0.1477
000273.jpg,R,-0.0557,0.1477
000274.jpg,R,-0.0557,0.1477
000275.jpg,R,-0.0557,0.1477
000276.jpg,R,-0.0557,0.1477
000277.jpg,R,-0.0557,0.1477
000278.jpg,R,-0.0557,0.1477
000279.jpg,R,-0.0557,0.1477
000280.jpg,R,-0.0557,0.1477
000281.jpg,R,-0.0557,0.1477
000282.jpg,R,-0.0557,0.1477
000283.jpg,R,-0.0557,0.1477
000284.jpg,R,-0.0557,0.1477
000285.jpg,R,-0.0557,0.1477
000286.jpg,R,-0.0557,0.1477
000287.jpg,R,-0.0557,0.1477
000288.jpg,R,-0.0557,0.1477
000289.jpg,R,-0.0557,0.1477
000290.jpg,R,-0.0557,0.1477
000291.jpg,R,-0.0557,0.1477
000292.jpg,R,-0.0557,0.1477
000293.jpg,R,-0.0557,0.1477
000294.jpg,R,-0.0557,0.1477
000295.jpg,R,-0.0557,0.1477
000296.jpg,R,-0.0557,0.1477
000297.jpg,R,-0.0557,0.1477
000298.jpg,R,-0.0557,0.1477
000299.jpg,R,-0.0557,0.1477
000300.jpg,R,-0.0557,0.1477
000301.jpg,R,-0.0557,0.1477
000302.jpg,R,-0.0557,0.1477
000303.jpg,R,-0.0557,0.1477
000304.jpg,R,-0.0557,0.1477
000305.jpg,R,-0.0557,0.1477
000306.jpg,R,-0.0557,0.1477
000307.jpg,R,-0.0557,0.1477
000308.jpg,R,-0.0557,0.1477
000309.jpg,R,-0.0557,0.1477
000310.jpg,R,-0.0557,0.1477
000311.jpg,R,-0.0557,0.1477
000312.jpg,R,-0.0557,0.1477
000313.jpg,R,-0.0557,0.1477
000314.jpg,R,-0.0557,0.1477
000315.jpg,R,-0.0557,0.1477
000316.jpg,R,-0.0557,0.1477
000317.jpg,R,-0.0557,0.1477
000318.jpg,R,-0.0557,0.1477
000319.jpg,R,-0.0557,0.1477
000320.jpg,R,-0.0557,0.1477
000321.jpg,R,-0.0557,0.1477
000322.jpg,R,-0.0557,0.1477
000323.jpg,R,-0.0557,0.1477
000324.jpg,R,-0.0557,0.1477
000325.jpg,R,-0.0557,0.1477
000326.jpg,R,-0.0557,0.1477
000327.jpg,R,-0.0557,0.1477
000328.jpg,R,-0.0557,0.1477
000329.jpg,R,-0.0557,0.1477
000330.jpg,R,-0.0557,0.1477
000331.jpg,R,-0.0557,0.1477
000332.jpg,R,-0.0557,0.1477
000333.jpg,R,-0.0557,0.1477
000334.jpg,R,-0.0557,0.1477
000335.jpg,R,-0.0557,0.1477
000336.jpg,R,-0.0557,0.1477
000337.jpg,R,-0.0557,0.1477
000338.jpg,R,-0.0557,0.1477
000339.jpg,R,-0.0557,0.1477
000340.jpg,R,-0.0557,0.1477
000341.jpg,R,-0.0557,0.1477
000342.jpg,R,-0.0557,0.1477
000343.jpg,R,-0.0557,0.1477
000344.jpg,R,-0.0557,0.1477
000345.jpg,R,-0.0557,0.1477
000346.jpg,R,-0.0557,0.1477
000347.jpg,R,-0.0557,0.1477
000348.jpg,R,-0.0557,0.1477
000349.jpg,R,-0.0557,0.1477
000350.jpg,R,-0.0557,0.1477
000351.jpg,R,-0.0557,0.1477
000352.jpg,R,-0.0557,0.1477
000353.jpg,R,-0.0557,0.1477
000354.jpg,R,-0.0557,0.1477
000355.jpg,R,-0.0557,0.1477
000356.jpg,R,-0.0557,0.1477
000357.jpg,R,-0.0557,0.1477
000358.jpg,R,-0.0557,0.1477
000359.jpg,L,0.6706,-0.1886
000360.jpg,L,0.6706,-0.1886
000361.jpg,L,0.6706,-0.1886
000362.jpg,L,0.6706,-0.1886
000363.jpg,L,0.6706,-0.1886
000364.jpg,L,0.6706,-0.1886
000365.jpg,L,0.6706,-0.1886
000366.jpg,L,0.6706,-0.1886
000367.jpg,L,0.6706,-0.1886
000368.jpg,L,0.6706,-0.1886
000369.jpg,L,0.6706,-0.1886
