# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 21
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.3748,0.2325
000002.jpg,L,0.3748,0.2325
000003.jpg,L,0.3748,0.2325
000004.jpg,L,0.3748,0.2325
000005.jpg,L,0.3748,0.2325
000006.jpg,L,0.3748,0.2325
000007.jpg,L,0.3748,0.2325
000008.jpg,L,0.3748,0.2325
000009.jpg,L,0.3748,0.2325
000010.jpg,L,0.3748,0.2325
000011.jpg,L,0.3748,0.2325
000012.jpg,L,0.3748,0.2325
000013.jpg,L,0.3748,0.2325
000014.jpg,L,0.3748,0.2325
000015.jpg,L,0.3748,0.2325
000016.jpg,L,0.3748,0.2325
000017.jpg,L,0.3748,0.2325
000018.jpg,L,0.3748,0.2325
000019.jpg,L,0.3748,0.2325
000020.jpg,L,0.3748,0.2325
000021.jpg,L,0.3748,0.2325
000022.jpg,L,0.3748,0.2325
000023.jpg,L,0.3748,0.2325
000024.jpg,L,0.3748,0.2325
000025.jpg,L,0.3748,0.2325
000026.jpg,L,0.3748,0.2325
000027.jpg,L,0.3748,0.2325
000028.jpg,L,0.3748,0.2325
000029.jpg,L,0.3748,0.2325
000030.jpg,L,0.3748,0.2325
000031.jpg,L,0.3748,0.2325
000032.jpg,L,0.3748,0.2325
000033.jpg,L,0.3748,0.2325
000034.jpg,L,0.3748,0.2325
000035.jpg,L,0.3748,0.2325
000036.jpg,L,0.3748,0.2325
000037.jpg,L,0.3748,0.2325
000038.jpg,L,0.3748,0.2325
000039.jpg,L,0.3748,0.2325
000040.jpg,L,0.3748,0.2325
000041.jpg,L,0.3748,0.2325
000042.jpg,L,0.3748,0.2325
000043.jpg,L,0.3748,0.2325
000044.jpg,L,0.3748,0.2325
000045.jpg,L,0.3748,0.2325
000046.jpg,L,0.3748,0.2325
000047.jpg,L,0.3748,0.2325
000048.jpg,L,0.3748,0.2325
000049.jpg,L,0.3748,0.2325
000050.jpg,L,0.3748,0.2325
000051.jpg,L,0.3748,0.2325
000052.jpg,L,0.3748,0.2325
000053.jpg,L,0.3748,0.2325
000054.jpg,L,0.3748,0.2325
000055.jpg,L,0.3748,0.2325
000056.jpg,L,0.3748,0.2325
000057.jpg,L,0.3748,0.2325
000058.jpg,L,0.3748,0.2325
000059.jpg,L,0.3748,0.2325
000060.jpg,L,0.3748,0.2325
000061.jpg,L,0.3748,0.2325
000062.jpg,L,0.3748,0.2325
000063.jpg,L,0.3748,0.2325
000064.jpg,L,0.3748,0.2325
000065.jpg,L,0.3748,0.2325
000066.jpg,L,0.3748,0.2325
000067.jpg,L,0.3748,0.2325
000068.jpg,L,0.3748,0.2325
000069.jpg,L,0.3748,0.2325
000070.jpg,L,0.3748,0.2325
000071.jpg,L,0.3748,0.2325
000072.jpg,L,0.3748,0.2325
000073.jpg,L,0.3748,0.2325
000074.jpg,L,0.3748,0.2325
000075.jpg,L,0.3748,0.2325
000076.jpg,L,0.3748,0.2325
000077.jpg,L,0.3748,0.2325
000078.jpg,L,0.3748,0.2325
000079.jpg,L,0.3748,0.2325
000080.jpg,L,0.3748,0.2325
000081.jpg,L,0.3748,0.2325
000082.jpg,L,0.3748,0.2325
000083.jpg,L,0.3748,0.2325
000084.jpg,L,0.3748,0.2325
000085.jpg,L,0.3748,0.2325
000086.jpg,L,0.3748,0.2325
000087.jpg,L,0.3748,0.2325
000088.jpg,L,0.3748,0.2325
000089.jpg,L,0.3748,0.2325
000090.jpg,L,0.3748,0.2325
000091.jpg,L,0.3748,0.2325
000092.jpg,L,0.3748,0.2325
000093.jpg,L,0.3748,0.2325
000094.jpg,L,0.3748,0.2325
000095.jpg,L,0.3748,0.2325
000096.jpg,L,0.3748,0.2325
000097.jpg,L,0.3748,0.2325
000098.jpg,L,0.3748,0.2325
000099.jpg,L,0.3748,0.2325
000100.jpg,L,0.3748,0.2325
000101.jpg,L,0.3748,0.2325
000102.jpg,L,0.3748,0.2325
000103.jpg,L,0.3748,0.2325
000104.jpg,L,0.3748,0.2325
000105.jpg,L,0.3748,0.2325
000106.jpg,L,0.3748,0.2325
000107.jpg,L,0.3748,0.2325
000108.jpg,L,0.3748,0.2325
000109.jpg,L,0.3748,0.2325
000110.jpg,L,0.3748,0.2325
000111.jpg,L,0.3748,0.2325
000112.jpg,L,0.3748,0.2325
000113.jpg,L,0.3748,0.2325
000114.jpg,L,0.3748,0.2325
000115.jpg,L,0.3748,0.2325
000116.jpg,L,0.3748,0.2325
000117.jpg,L,0.3748,0.2325
000118.jpg,L,0.3748,0.2325
000119.jpg,L,0.3748,0.2325
000120.jpg,L,0.3748,0.2325
000121.jpg,L,0.3748,0.2325
000122.jpg,L,0.3748,0.2325
000123.jpg,L,0.3748,0.2325
000124.jpg,L,0.3748,0.2325
000125.jpg,L,0.3748,0.2325
000126.jpg,L,0.3748,0.2325
000127.jpg,L,0.3748,0.2325
000128.jpg,L,0.3748,0.2325
000129.jpg,L,0.3748,0.2325
000130.jpg,L,0.3748,0.2325
000131.jpg,L,0.3748,0.2325
000132.jpg,L,0.3748,0.2325
000133.jpg,L,0.3748,0.2325
000134.jpg,L,0.3748,0.2325
000135.jpg,L,0.3748,0.2325
000136.jpg,L,0.3748,0.2325
000137.jpg,L,0.3748,0.2325
000138.jpg,L,0.3748,0.2325
000139.jpg,L,0.3748,0.2325
000140.jpg,L,0.3748,0.2325
000141.jpg,L,0.3748,0.2325
000142.jpg,L,0.3748,0.2325
000143.jpg,L,0.3748,0.2325
000144.jpg,L,0.3748,0.2325
000145.jpg,L,0.3748,0.2325
000146.jpg,L,0.3748,0.2325
000147.jpg,L,0.3748,0.2325
000148.jpg,L,0.3748,0.2325
000149.jpg,L,0.3748,0.2325
000150.jpg,L,0.3748,0.2325
000151.jpg,L,0.3748,0.2325
000152.jpg,L,0.3748,0.2325
000153.jpg,L,0.3748,0.2325
000154.jpg,L,0.3748,0.2325
000155.jpg,L,0.3748,0.2325
000156.jpg,L,0.3748,0.2325
