# Copyright (c) 2018, NVIDIA CORPORATION.  All rights reserved.
# NVIDIA CORPORATION and its licensors retain all intellectual property
# and proprietary rights in and to this software, related documentation
# and any modifications thereto. Any use, reproduction, disclosure or
# distribution of this software and related documentation without an express
# license agreement from NVIDIA CORPORATION is strictly prohibited.
#
#
# dataset : NVGaze real eye (AR) / 22
#
#
imagefile,eye,gaze_x,gaze_y
000001.jpg,L,0.4140,0.4049
000002.jpg,L,0.4140,0.4049
000003.jpg,L,0.4140,0.4049
000004.jpg,L,0.4140,0.4049
000005.jpg,L,0.4140,0.4049
000006.jpg,L,0.4140,0.4049
000007.jpg,L,0.4140,0.4049
000008.jpg,L,0.4140,0.4049
000009.jpg,L,0.4140,0.4049
000010.jpg,L,0.4140,0.4049
000011.jpg,L,0.4140,0.4049
000012.jpg,L,0.4140,0.4049
000013.jpg,L,0.4140,0.4049
000014.jpg,L,0.4140,0.4049
000015.jpg,L,0.4140,0.4049
000016.jpg,L,0.4140,0.4049
000017.jpg,L,0.4140,0.4049
000018.jpg,L,0.4140,0.4049
000019.jpg,L,0.4140,0.4049
000020.jpg,L,0.4140,0.4049
000021.jpg,L,0.4140,0.4049
000022.jpg,L,0.4140,0.4049
000023.jpg,L,0.4140,0.4049
000024.jpg,L,0.4140,0.4049
000025.jpg,L,0.4140,0.4049
000026.jpg,L,0.4140,0.4049
000027.jpg,L,0.4140,0.4049
000028.jpg,L,0.4140,0.4049
000029.jpg,L,0.4140,0.4049
000030.jpg,L,0.4140,0.4049
000031.jpg,L,0.4140,0.4049
000032.jpg,L,0.4140,0.4049
000033.jpg,L,0.4140,0.4049
000034.jpg,L,0.4140,0.4049
000035.jpg,L,0.4140,0.4049
000036.jpg,L,0.4140,0.4049
000037.jpg,L,0.4140,0.4049
000038.jpg,L,0.4140,0.4049
000039.jpg,L,0.4140,0.4049
000040.jpg,L,0.4140,0.4049
000041.jpg,L,0.4140,0.4049
000042.jpg,L,0.4140,0.4049
000043.jpg,L,0.4140,0.4049
000044.jpg,L,0.4140,0.4049
000045.jpg,L,0.4140,0.4049
000046.jpg,L,0.4140,0.4049
000047.jpg,L,0.4140,0.4049
000048.jpg,L,0.4140,0.4049
000049.jpg,L,0.4140,0.4049
000050.jpg,L,0.4140,0.4049
000051.jpg,L,0.4140,0.4049
000052.jpg,L,0.4140,0.4049
000053.jpg,L,0.4140,0.4049
000054.jpg,L,0.4140,0.4049
000055.jpg,L,0.4140,0.4049
000056.jpg,L,0.4140,0.4049
000057.jpg,L,0.4140,0.4049
000058.jpg,L,0.4140,0.4049
000059.jpg,L,0.4140,0.4049
000060.jpg,L,0.4140,0.4049
000061.jpg,L,0.4140,0.4049
000062.jpg,L,0.4140,0.4049
000063.jpg,L,0.4140,0.4049
000064.jpg,L,0.4140,0.4049
000065.jpg,L,0.4140,0.4049
000066.jpg,L,0.4140,0.4049
000067.jpg,L,0.4140,0.4049
000068.jpg,L,0.4140,0.4049
000069.jpg,L,0.4140,0.4049
000070.jpg,L,0.4140,0.4049
000071.jpg,L,0.4140,0.4049
000072.jpg,L,0.4140,0.4049
000073.jpg,L,0.4140,0.4049
000074.jpg,L,0.4140,0.4049
000075.jpg,L,0.4140,0.4049
000076.jpg,L,0.4140,0.4049
000077.jpg,L,0.4140,0.4049
000078.jpg,L,0.4140,0.4049
000079.jpg,L,0.4140,0.4049
000080.jpg,L,0.4140,0.4049
000081.jpg,L,0.4140,0.4049
000082.jpg,L,0.4140,0.4049
000083.jpg,L,0.4140,0.4049
000084.jpg,L,0.4140,0.4049
000085.jpg,L,0.4140,0.4049
000086.jpg,L,0.4140,0.4049
000087.jpg,L,0.4140,0.4049
000088.jpg,L,0.4140,0.4049
000089.jpg,L,0.4140,0.4049
000090.jpg,L,0.4140,0.4049
000091.jpg,L,0.4140,0.4049
000092.jpg,L,0.4140,0.4049
000093.jpg,L,0.4140,0.4049
000094.jpg,L,0.4140,0.4049
000095.jpg,L,0.4140,0.4049
000096.jpg,L,0.4140,0.4049
000097.jpg,L,0.4140,0.4049
000098.jpg,L,0.4140,0.4049
000099.jpg,L,0.4140,0.4049
000100.jpg,L,0.4140,0.4049
000101.jpg,L,0.4140,0.4049
000102.jpg,L,0.4140,0.4049
000103.jpg,L,0.4140,0.4049
000104.jpg,L,0.4140,0.4049
000105.jpg,L,0.4140,0.4049
000106.jpg,L,0.4140,0.4049
000107.jpg,L,0.4140,0.4049
000108.jpg,L,0.4140,0.4049
000109.jpg,L,0.4140,0.4049
000110.jpg,L,0.4140,0.4049
000111.jpg,L,0.4140,0.4049
000112.jpg,L,0.4140,0.4049
000113.jpg,L,0.4140,0.4049
000114.jpg,L,0.4140,0.4049
000115.jpg,L,0.4140,0.4049
000116.jpg,L,0.4140,0.4049
000117.jpg,L,0.4140,0.4049
000118.jpg,L,0.4140,0.4049
000119.jpg,L,0.4140,0.4049
000120.jpg,L,0.4140,0.4049
000121.jpg,L,0.4140,0.4049
000122.jpg,L,0.4140,0.4049
000123.jpg,L,0.4140,0.4049
000124.jpg,L,0.4140,0.4049
000125.jpg,L,0.4140,0.4049
000126.jpg,L,0.4140,0.4049
000127.jpg,L,0.4140,0.4049
000128.jpg,L,0.4140,0.4049
000129.jpg,L,0.4140,0.4049
000130.jpg,L,0.4140,0.4049
000131.jpg,L,0.4140,0.4049
000132.jpg,L,0.4140,0.4049
000133.jpg,L,0.4140,0.4049
000134.jpg,L,0.4140,0.4049
000135.jpg,L,0.4140,0.4049
000136.jpg,L,0.4140,0.4049
000137.jpg,L,0.4140,0.4049
000138.jpg,L,0.4140,0.4049
000139.jpg,L,0.4140,0.4049
000140.jpg,L,0.4140,0.4049
000141.jpg,L,0.4140,0.4049
000142.jpg,L,0.4140,0.4049
000143.jpg,L,0.4140,0.4049
000144.jpg,L,0.4140,0.4049
000145.jpg,L,0.4140,0.4049
000146.jpg,L,0.4140,0.4049
000147.jpg,L,0.4140,0.4049
000148.jpg,L,0.4140,0.4049
000149.jpg,L,0.4140,0.4049
000150.jpg,L,0.4140,0.4049
000151.jpg,L,0.4140,0.4049
000152.jpg,L,0.4140,0.4049
000153.jpg,L,0.4140,0.4049
000154.jpg,L,0.4140,0.4049
000155.jpg,L,0.4140,0.4049
000156.jpg,L,0.4140,0.4049
000157.jpg,L,0.4140,0.4049
000158.jpg,L,0.4140,0.4049
000159.jpg,L,0.4140,0.4049
000160.jpg,L,0.4140,0.4049
000161.jpg,L,0.4140,0.4049
000162.jpg,L,0.4140,0.4049
000163.jpg,L,0.4140,0.4049
000164.jpg,L,0.4140,0.4049
000165.jpg,L,0.4140,0.4049
000166.jpg,L,0.4140,0.4049
000167.jpg,L,0.4140,0.4049
000168.jpg,L,0.4140,0.4049
000169.jpg,L,0.4140,0.4049
000170.jpg,L,0.4140,0.4049
000171.jpg,L,0.4140,0.4049
000172.jpg,L,0.4140,0.4049
000173.jpg,L,0.4140,0.4049
